zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,naics_title
98250,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98250,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98250,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98250,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98252,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98252,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98253,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98253,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98257,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98257,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98257,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98257,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98258,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98258,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98260,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98260,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98260,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98260,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98261,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98261,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98262,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98262,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98264,114111,4,1,0,1,2,0,0,0,0,0,"Finfish Fishing"
98264,114111,4,1,0,1,2,0,0,0,0,0,"Finfish Fishing"
98266,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98266,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98270,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98270,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98271,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98271,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98271,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98271,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98273,114112,2,1,0,0,0,1,0,0,0,0,"Shellfish Fishing"
98273,114112,2,1,0,0,0,1,0,0,0,0,"Shellfish Fishing"
98275,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98275,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98275,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98275,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98277,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98277,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98282,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98282,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98282,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98282,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98284,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98284,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98284,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98284,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98290,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98290,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98292,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98292,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98296,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98296,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98296,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98296,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98303,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98303,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98310,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98310,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98312,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98312,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98324,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98324,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98329,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98329,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98332,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98332,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98332,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98332,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98333,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98333,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98335,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98335,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98335,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98335,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98337,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98337,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98342,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98342,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98346,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98346,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98354,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98354,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98357,114111,1,0,1,0,0,0,0,0,0,0,"Finfish Fishing"
98357,114111,1,0,1,0,0,0,0,0,0,0,"Finfish Fishing"
98358,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98358,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98359,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98359,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98360,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98360,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98362,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98362,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98362,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98362,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98367,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98367,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98368,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98368,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98368,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98368,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98370,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98370,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98376,114112,1,0,0,0,1,0,0,0,0,0,"Shellfish Fishing"
98376,114112,1,0,0,0,1,0,0,0,0,0,"Shellfish Fishing"
98382,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98382,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98388,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98388,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98388,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98388,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98390,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98390,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98391,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98391,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98391,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98391,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98402,114111,1,0,0,0,0,1,0,0,0,0,"Finfish Fishing"
98402,114111,1,0,0,0,0,1,0,0,0,0,"Finfish Fishing"
98466,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98466,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98498,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98498,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98499,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98499,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98499,114112,1,0,1,0,0,0,0,0,0,0,"Shellfish Fishing"
98499,114112,1,0,1,0,0,0,0,0,0,0,"Shellfish Fishing"
98501,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98501,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98502,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98502,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98512,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98512,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98513,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98513,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98520,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98520,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98520,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98520,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98528,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98528,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98531,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98531,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
98531,114112,4,4,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98531,114112,4,4,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98532,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98532,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98532,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98532,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98547,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98547,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98550,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98550,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98563,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98563,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98579,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98579,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98579,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98579,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98579,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98579,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
98580,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98580,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98584,114112,3,2,0,0,0,0,0,1,0,0,"Shellfish Fishing"
98584,114112,3,2,0,0,0,0,0,1,0,0,"Shellfish Fishing"
98586,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98586,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
98586,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98586,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98588,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98588,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98590,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98590,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98590,114112,4,4,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98590,114112,4,4,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98591,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98591,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98595,114111,8,8,0,0,0,0,0,0,0,0,"Finfish Fishing"
98595,114111,8,8,0,0,0,0,0,0,0,0,"Finfish Fishing"
98595,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98595,114112,5,5,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98612,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98612,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98614,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98614,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98624,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98624,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98626,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98626,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98629,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98629,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98631,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98631,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98631,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98631,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98637,114112,1,0,0,1,0,0,0,0,0,0,"Shellfish Fishing"
98637,114112,1,0,0,1,0,0,0,0,0,0,"Shellfish Fishing"
98638,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98638,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98640,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98640,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98641,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98641,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98644,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98644,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
98671,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98671,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98802,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98802,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
98849,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98849,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98908,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
98908,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99005,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99005,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99006,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99006,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99016,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99016,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99101,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99101,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99157,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99157,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99167,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99167,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99501,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
99501,114111,5,5,0,0,0,0,0,0,0,0,"Finfish Fishing"
99501,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99501,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99501,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99501,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99502,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99502,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99503,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99503,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99504,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99504,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99507,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99507,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99508,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99508,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99511,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99511,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99515,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99515,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99515,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99515,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99516,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99516,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99518,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99518,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99518,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99518,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99545,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99545,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99556,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99556,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99556,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99556,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99559,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99559,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99561,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99561,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99563,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99563,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99565,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99565,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99567,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99567,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99567,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99567,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99572,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99572,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99573,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99573,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99574,114111,42,42,0,0,0,0,0,0,0,0,"Finfish Fishing"
99574,114111,42,42,0,0,0,0,0,0,0,0,"Finfish Fishing"
99574,114112,16,16,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99574,114112,16,16,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99576,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99576,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99577,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99577,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99577,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99577,114112,2,2,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99578,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99578,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99589,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99589,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99603,114111,42,40,1,1,0,0,0,0,0,0,"Finfish Fishing"
99603,114111,42,40,1,1,0,0,0,0,0,0,"Finfish Fishing"
99603,114112,17,17,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99603,114112,17,17,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99603,114119,2,2,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99603,114119,2,2,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99604,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99604,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99610,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99610,114111,3,3,0,0,0,0,0,0,0,0,"Finfish Fishing"
99610,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99610,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99611,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
99611,114111,4,4,0,0,0,0,0,0,0,0,"Finfish Fishing"
99612,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99612,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99613,114112,1,0,1,0,0,0,0,0,0,0,"Shellfish Fishing"
99613,114112,1,0,1,0,0,0,0,0,0,0,"Shellfish Fishing"
99614,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99614,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99615,114111,66,65,1,0,0,0,0,0,0,0,"Finfish Fishing"
99615,114111,66,65,1,0,0,0,0,0,0,0,"Finfish Fishing"
99615,114112,20,20,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99615,114112,20,20,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99615,114119,2,2,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99615,114119,2,2,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99622,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99622,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99623,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99623,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99623,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99623,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99630,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99630,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99631,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99631,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99633,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99633,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99634,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99634,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99637,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99637,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99645,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99645,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99651,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99651,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99652,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99652,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99654,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99654,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99655,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99655,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99660,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99660,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99662,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99662,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99663,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99663,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99664,114111,8,8,0,0,0,0,0,0,0,0,"Finfish Fishing"
99664,114111,8,8,0,0,0,0,0,0,0,0,"Finfish Fishing"
99664,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99664,114112,3,3,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99664,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99664,114119,1,1,0,0,0,0,0,0,0,0,"Other Marine Fishing"
99669,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99669,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99669,114112,1,0,1,0,0,0,0,0,0,0,"Shellfish Fishing"
99669,114112,1,0,1,0,0,0,0,0,0,0,"Shellfish Fishing"
99672,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99672,114111,2,2,0,0,0,0,0,0,0,0,"Finfish Fishing"
99672,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99672,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99678,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99678,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
99680,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99680,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99681,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99681,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99685,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99685,114111,1,1,0,0,0,0,0,0,0,0,"Finfish Fishing"
99685,114112,1,1,0,0,0,0,0,0,0,0,"Shellfish Fishing"
