,ZCTA5,STATE,COUNTY,GEOID,POPPT,HUPT,AREAPT,AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,COPOP,COHU,COAREA,COAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,COPOPPCT,COHUPCT,COAREAPCT,COAREALANDPCT,ZCTA5CE10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,lat,lon,OBJECTID,STATEFP10,GEOID10,NAME10,NAMELSAD10,totpop10,Reg_Comm,Acres,Sq_Miles,Label
1063,31730,13,87,13087,86,54,21395207,21218565,9682,3919,655959118,654839875,27842,12125,1613997327,1546584607,0.89,1.38,3.26,3.24,0.31,0.45,1.33,1.37,31730,B5,G6350,S,654839992,1119241,31.1948844,-84.310924,31.1948844,-84.310924,109,13,13087,Decatur,Decatur County,27842,Southwest Georgia,398763,623.0670166,DECATUR
1064,31730,13,205,13205,9596,3865,634563911,633621310,9682,3919,655959118,654839875,23498,8996,1330797363,1326293194,99.11,98.62,96.74,96.76,40.84,42.96,47.68,47.77,31730,B5,G6350,S,654839992,1119241,31.1948844,-84.310924,31.1948844,-84.310924,71,13,13205,Mitchell,Mitchell County,23498,Southwest Georgia,328781,513.7210083,MITCHELL
1065,31733,13,155,13155,465,237,87469502,84941067,1580,730,152221725,147717872,9538,4033,939551490,917743923,29.43,32.47,57.46,57.5,4.88,5.88,9.31,9.26,31733,B5,G6350,S,147888039,4330189,31.5931901,-83.4897631,31.5931901,-83.4897631,40,13,13155,Irwin,Irwin County,9538,Southern Georgia,232163,362.7539978,IRWIN
1066,31733,13,277,13277,1113,492,63000879,61025461,1580,730,152221725,147717872,40118,16434,696160501,670585617,70.44,67.4,41.39,41.31,2.77,2.99,9.05,9.1,31733,B5,G6350,S,147888039,4330189,31.5931901,-83.4897631,31.5931901,-83.4897631,132,13,13277,Tift,Tift County,40118,Southern Georgia,172006,268.7590027,TIFT
1067,31733,13,287,13287,2,1,1751344,1751344,1580,730,152221725,147717872,8930,3841,751045849,739164599,0.13,0.14,1.15,1.19,0.02,0.03,0.23,0.24,31733,B5,G6350,S,147888039,4330189,31.5931901,-83.4897631,31.5931901,-83.4897631,81,13,13287,Turner,Turner County,8930,Southern Georgia,185562,289.9410095,TURNER
1068,31735,13,261,13261,817,758,67946405,56340603,817,758,67946405,56340603,32819,13909,1275967547,1250179595,100,100,100,100,2.49,5.45,5.33,4.51,31735,B5,G6350,S,56340610,11605797,31.9695554,-83.9733063,31.9695554,-83.9733063,74,13,13261,Sumter,Sumter County,32819,River Valley,315235,492.5549927,SUMTER
1069,31738,13,71,13071,169,89,39789866,39022279,2102,970,163617600,161232473,45498,18311,1441688666,1409350694,8.04,9.18,24.32,24.2,0.37,0.49,2.76,2.77,31738,B5,G6350,S,161520024,2097570,31.0126956,-83.8718579,31.0126956,-83.8718579,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1070,31738,13,275,13275,1933,881,123827734,122210194,2102,970,163617600,161232473,44720,20177,1430238286,1410495980,91.96,90.82,75.68,75.8,4.32,4.37,8.66,8.66,31738,B5,G6350,S,161520024,2097570,31.0126956,-83.8718579,31.0126956,-83.8718579,89,13,13275,Thomas,Thomas County,44720,Southwest Georgia,353353,552.1140137,THOMAS
1071,31743,13,177,13177,57,27,82013366,76502939,630,267,146561312,140330352,28298,10276,936883554,921475641,9.05,10.11,55.96,54.52,0.2,0.26,8.75,8.3,31743,B5,G6350,S,140330360,6230953,31.9083956,-83.9911532,31.9083956,-83.9911532,58,13,13177,Lee,Lee County,28298,Southwest Georgia,231462,361.6600037,LEE
1072,31743,13,261,13261,573,240,64547946,63827413,630,267,146561312,140330352,32819,13909,1275967547,1250179595,90.95,89.89,44.04,45.48,1.75,1.73,5.06,5.11,31743,B5,G6350,S,140330360,6230953,31.9083956,-83.9911532,31.9083956,-83.9911532,74,13,13261,Sumter,Sumter County,32819,River Valley,315235,492.5549927,SUMTER
1073,31744,13,71,13071,1899,879,131888647,129694169,3202,1464,321529130,317664142,45498,18311,1441688666,1409350694,59.31,60.04,41.02,40.83,4.17,4.8,9.15,9.2,31744,B5,G6350,S,317735998,3793131,31.3413463,-83.9016132,31.3413463,-83.9016132,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1074,31744,13,205,13205,69,31,13174087,13174087,3202,1464,321529130,317664142,23498,8996,1330797363,1326293194,2.15,2.12,4.1,4.15,0.29,0.34,0.99,0.99,31744,B5,G6350,S,317735998,3793131,31.3413463,-83.9016132,31.3413463,-83.9016132,71,13,13205,Mitchell,Mitchell County,23498,Southwest Georgia,328781,513.7210083,MITCHELL
1075,31744,13,321,13321,1234,554,176466396,174795886,3202,1464,321529130,317664142,21679,9251,1488609501,1478111101,38.54,37.84,54.88,55.03,5.69,5.99,11.85,11.83,31744,B5,G6350,S,317735998,3793131,31.3413463,-83.9016132,31.3413463,-83.9016132,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1076,31747,13,71,13071,281,120,2059074,2048724,281,120,2059074,2048724,45498,18311,1441688666,1409350694,100,100,100,100,0.62,0.66,0.14,0.15,31747,B5,G6350,S,2048725,10350,31.1767031,-83.5870666,31.1767031,-83.5870666,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1077,31749,13,19,13019,2415,1020,134167819,130400672,2783,1170,157047151,152404294,19286,8709,1185910843,1170407787,86.78,87.18,85.43,85.56,12.52,11.71,11.31,11.14,31749,B5,G6350,S,152428430,4618723,31.4135903,-83.3271836,31.4135903,-83.3271836,49,13,13019,Berrien,Berrien County,19286,Southern Georgia,293043,457.8800049,BERRIEN
1078,31749,13,155,13155,17,5,9188215,8702053,2783,1170,157047151,152404294,9538,4033,939551490,917743923,0.61,0.43,5.85,5.71,0.18,0.12,0.98,0.95,31749,B5,G6350,S,152428430,4618723,31.4135903,-83.3271836,31.4135903,-83.3271836,40,13,13155,Irwin,Irwin County,9538,Southern Georgia,232163,362.7539978,IRWIN
1079,31749,13,277,13277,351,145,13691117,13301569,2783,1170,157047151,152404294,40118,16434,696160501,670585617,12.61,12.39,8.72,8.73,0.87,0.88,1.97,1.98,31749,B5,G6350,S,152428430,4618723,31.4135903,-83.3271836,31.4135903,-83.3271836,132,13,13277,Tift,Tift County,40118,Southern Georgia,172006,268.7590027,TIFT
1080,31750,13,17,13017,17256,7735,550189814,541839056,18687,8382,741818596,729248968,17634,7942,657616297,647809208,92.34,92.28,74.17,74.3,97.86,97.39,83.66,83.64,31750,B5,G6350,S,729249094,12569559,31.7364651,-83.2150369,31.7364651,-83.2150369,151,13,13017,Ben Hill,Ben Hill County,17634,Southern Georgia,162500,253.9060059,BEN HILL
1081,31750,13,155,13155,1423,640,191488382,187269618,18687,8382,741818596,729248968,9538,4033,939551490,917743923,7.61,7.64,25.81,25.68,14.92,15.87,20.38,20.41,31750,B5,G6350,S,729249094,12569559,31.7364651,-83.2150369,31.7364651,-83.2150369,40,13,13155,Irwin,Irwin County,9538,Southern Georgia,232163,362.7539978,IRWIN
1082,31750,13,315,13315,8,7,140400,140294,18687,8382,741818596,729248968,9255,3510,989694391,978250169,0.04,0.08,0.02,0.02,0.09,0.2,0.01,0.01,31750,B5,G6350,S,729249094,12569559,31.7364651,-83.2150369,31.7364651,-83.2150369,16,13,13315,Wilcox,Wilcox County,9255,Heart of Georgia Altamaha,244539,382.0920105,WILCOX
1083,31756,13,71,13071,966,422,103412384,101089242,966,422,103412384,101089242,45498,18311,1441688666,1409350694,100,100,100,100,2.12,2.3,7.17,7.17,31756,B5,G6350,S,101283540,2135950,31.183017,-83.9657595,31.183017,-83.9657595,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1084,31757,13,275,13275,10451,4417,224248751,220444609,10451,4417,224248751,220444609,44720,20177,1430238286,1410495980,100,100,100,100,23.37,21.89,15.68,15.63,31757,B5,G6350,S,220462745,3798220,30.8712488,-83.9031853,30.8712488,-83.9031853,89,13,13275,Thomas,Thomas County,44720,Southwest Georgia,353353,552.1140137,THOMAS
1085,31763,13,95,13095,72,37,5903619,4780479,23304,8405,663618268,654286855,94565,40801,866694475,851299438,0.31,0.44,0.89,0.73,0.08,0.09,0.68,0.56,31763,B5,G6350,S,654375984,9242238,31.7500445,-84.1391408,31.7500445,-84.1391408,116,13,13095,Dougherty,Dougherty County,94565,Southwest Georgia,214122,334.5660095,DOUGHERTY
1086,31763,13,177,13177,23232,8368,657714649,649506376,23304,8405,663618268,654286855,28298,10276,936883554,921475641,99.69,99.56,99.11,99.27,82.1,81.43,70.2,70.49,31763,B5,G6350,S,654375984,9242238,31.7500445,-84.1391408,31.7500445,-84.1391408,58,13,13177,Lee,Lee County,28298,Southwest Georgia,231462,361.6600037,LEE
1087,31764,13,177,13177,63,31,28109791,28109791,1296,611,206256913,203602404,28298,10276,936883554,921475641,4.86,5.07,13.63,13.81,0.22,0.3,3,3.05,31764,B5,G6350,S,203602388,2654514,31.9763123,-84.0888387,31.9763123,-84.0888387,58,13,13177,Lee,Lee County,28298,Southwest Georgia,231462,361.6600037,LEE
1088,31764,13,261,13261,1233,580,178147122,175492613,1296,611,206256913,203602404,32819,13909,1275967547,1250179595,95.14,94.93,86.37,86.19,3.76,4.17,13.96,14.04,31764,B5,G6350,S,203602388,2654514,31.9763123,-84.0888387,31.9763123,-84.0888387,74,13,13261,Sumter,Sumter County,32819,River Valley,315235,492.5549927,SUMTER
1089,31765,13,71,13071,455,207,53862315,52965878,2647,1141,221681092,219331405,45498,18311,1441688666,1409350694,17.19,18.14,24.3,24.15,1,1.13,3.74,3.76,31765,B5,G6350,S,219393638,2287438,31.0875506,-84.0271536,31.0875506,-84.0271536,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1090,31765,13,205,13205,753,335,101468423,101223347,2647,1141,221681092,219331405,23498,8996,1330797363,1326293194,28.45,29.36,45.77,46.15,3.2,3.72,7.62,7.63,31765,B5,G6350,S,219393638,2287438,31.0875506,-84.0271536,31.0875506,-84.0271536,71,13,13205,Mitchell,Mitchell County,23498,Southwest Georgia,328781,513.7210083,MITCHELL
1091,31765,13,275,13275,1439,599,66350354,65142180,2647,1141,221681092,219331405,44720,20177,1430238286,1410495980,54.36,52.5,29.93,29.7,3.22,2.97,4.64,4.62,31765,B5,G6350,S,219393638,2287438,31.0875506,-84.0271536,31.0875506,-84.0271536,89,13,13275,Thomas,Thomas County,44720,Southwest Georgia,353353,552.1140137,THOMAS
1092,31768,13,71,13071,23617,9871,400124183,391225396,23617,9871,400124183,391225396,45498,18311,1441688666,1409350694,100,100,100,100,51.91,53.91,27.75,27.76,31768,B5,G6350,S,392025806,8091297,31.1891034,-83.8411072,31.1891034,-83.8411072,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1093,31771,13,71,13071,5588,2014,275369385,269375807,5666,2053,284470869,278477291,45498,18311,1441688666,1409350694,98.62,98.1,96.8,96.73,12.28,11,19.1,19.11,31771,B5,G6350,S,279936019,4534846,31.2481563,-83.654159,31.2481563,-83.654159,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1094,31771,13,321,13321,78,39,9101484,9101484,5666,2053,284470869,278477291,21679,9251,1488609501,1478111101,1.38,1.9,3.2,3.27,0.36,0.42,0.61,0.62,31771,B5,G6350,S,279936019,4534846,31.2481563,-83.654159,31.2481563,-83.654159,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1095,31772,13,321,13321,482,219,166331848,163090135,482,219,166331848,163090135,21679,9251,1488609501,1478111101,100,100,100,100,2.22,2.37,11.17,11.03,31772,B5,G6350,S,163090407,3241711,31.7241545,-83.9610267,31.7241545,-83.9610267,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1096,31773,13,131,13131,799,342,39658994,39080081,3729,1715,222532991,219324834,25011,10760,1192078105,1177219063,21.43,19.94,17.82,17.82,3.19,3.18,3.33,3.32,31773,B5,G6350,S,219329959,3203041,30.9734279,-84.0480908,30.9734279,-84.0480908,155,13,13131,Grady,Grady County,25011,Southwest Georgia,294510,460.17099,GRADY
1097,31773,13,275,13275,2930,1373,182873997,180244753,3729,1715,222532991,219324834,44720,20177,1430238286,1410495980,78.57,80.06,82.18,82.18,6.55,6.8,12.79,12.78,31773,B5,G6350,S,219329959,3203041,30.9734279,-84.0480908,30.9734279,-84.0480908,89,13,13275,Thomas,Thomas County,44720,Southwest Georgia,353353,552.1140137,THOMAS
1098,31774,13,155,13155,6714,2734,444226079,434170039,6714,2734,444226079,434170039,9538,4033,939551490,917743923,100,100,100,100,70.39,67.79,47.28,47.31,31774,B5,G6350,S,434197454,10028623,31.5654658,-83.263747,31.5654658,-83.263747,40,13,13155,Irwin,Irwin County,9538,Southern Georgia,232163,362.7539978,IRWIN
1099,31775,13,71,13071,1132,357,60476502,58442463,2979,1051,121210486,117685154,45498,18311,1441688666,1409350694,38,33.97,49.89,49.66,2.49,1.95,4.19,4.15,31775,B5,G6350,S,118358465,2861341,31.3308409,-83.5985785,31.3308409,-83.5985785,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1100,31775,13,277,13277,1570,589,39514611,38151425,2979,1051,121210486,117685154,40118,16434,696160501,670585617,52.7,56.04,32.6,32.42,3.91,3.58,5.68,5.69,31775,B5,G6350,S,118358465,2861341,31.3308409,-83.5985785,31.3308409,-83.5985785,132,13,13277,Tift,Tift County,40118,Southern Georgia,172006,268.7590027,TIFT
1101,31775,13,321,13321,277,105,21219373,21091266,2979,1051,121210486,117685154,21679,9251,1488609501,1478111101,9.3,9.99,17.51,17.92,1.28,1.14,1.43,1.43,31775,B5,G6350,S,118358465,2861341,31.3308409,-83.5985785,31.3308409,-83.5985785,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1102,31778,13,27,13027,1180,556,173045124,171667269,2562,1190,277222968,274559725,16243,7706,1289296945,1276982395,46.06,46.72,62.42,62.52,7.26,7.22,13.42,13.44,31778,B5,G6350,S,274561201,2661782,30.9749924,-83.7000748,30.9749924,-83.7000748,78,13,13027,Brooks,Brooks County,16243,Southern Georgia,318553,497.7380066,BROOKS
1103,31778,13,71,13071,95,37,2442227,2417217,2562,1190,277222968,274559725,45498,18311,1441688666,1409350694,3.71,3.11,0.88,0.88,0.21,0.2,0.17,0.17,31778,B5,G6350,S,274561201,2661782,30.9749924,-83.7000748,30.9749924,-83.7000748,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1104,31778,13,275,13275,1287,597,101735617,100475239,2562,1190,277222968,274559725,44720,20177,1430238286,1410495980,50.23,50.17,36.7,36.6,2.88,2.96,7.11,7.12,31778,B5,G6350,S,274561201,2661782,30.9749924,-83.7000748,30.9749924,-83.7000748,89,13,13275,Thomas,Thomas County,44720,Southwest Georgia,353353,552.1140137,THOMAS
1105,31779,13,131,13131,1235,552,124347067,122859156,9927,3463,368533278,365690067,25011,10760,1192078105,1177219063,12.44,15.94,33.74,33.6,4.94,5.13,10.43,10.44,31779,B5,G6350,S,365700898,2832367,31.1080217,-84.2111978,31.1080217,-84.2111978,155,13,13131,Grady,Grady County,25011,Southwest Georgia,294510,460.17099,GRADY
1106,31779,13,205,13205,8692,2911,244186211,242830911,9927,3463,368533278,365690067,23498,8996,1330797363,1326293194,87.56,84.06,66.26,66.4,36.99,32.36,18.35,18.31,31779,B5,G6350,S,365700898,2832367,31.1080217,-84.2111978,31.1080217,-84.2111978,71,13,13205,Mitchell,Mitchell County,23498,Southwest Georgia,328781,513.7210083,MITCHELL
1107,31780,13,261,13261,2267,953,221650515,219927730,2285,968,260382092,258349828,32819,13909,1275967547,1250179595,99.21,98.45,85.13,85.13,6.91,6.85,17.37,17.59,31780,B5,G6350,S,258349824,2032258,32.0318703,-84.3888115,32.0318703,-84.3888115,74,13,13261,Sumter,Sumter County,32819,River Valley,315235,492.5549927,SUMTER
1108,31780,13,307,13307,18,15,38731577,38422098,2285,968,260382092,258349828,2799,1523,544579513,541613654,0.79,1.55,14.87,14.87,0.64,0.98,7.11,7.09,31780,B5,G6350,S,258349824,2032258,32.0318703,-84.3888115,32.0318703,-84.3888115,98,13,13307,Webster,Webster County,2799,River Valley,134546,210.227005,WEBSTER
1109,31781,13,321,13321,1752,742,71062278,70601166,1752,742,71062278,70601166,21679,9251,1488609501,1478111101,100,100,100,100,8.08,8.02,4.77,4.78,31781,B5,G6350,S,70607920,454475,31.5605775,-83.7962933,31.5605775,-83.7962933,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1110,31783,13,17,13017,116,53,52933603,52144179,1107,492,261169730,256929064,17634,7942,657616297,647809208,10.48,10.77,20.27,20.3,0.66,0.67,8.05,8.05,31783,B5,G6350,S,256929062,4240666,31.7589763,-83.4701253,31.7589763,-83.4701253,151,13,13017,Ben Hill,Ben Hill County,17634,Southern Georgia,162500,253.9060059,BEN HILL
1111,31783,13,155,13155,445,193,79357579,77558614,1107,492,261169730,256929064,9538,4033,939551490,917743923,40.2,39.23,30.39,30.19,4.67,4.79,8.45,8.45,31783,B5,G6350,S,256929062,4240666,31.7589763,-83.4701253,31.7589763,-83.4701253,40,13,13155,Irwin,Irwin County,9538,Southern Georgia,232163,362.7539978,IRWIN
1112,31783,13,287,13287,546,246,128878548,127226271,1107,492,261169730,256929064,8930,3841,751045849,739164599,49.32,50,49.35,49.52,6.11,6.4,17.16,17.21,31783,B5,G6350,S,256929062,4240666,31.7589763,-83.4701253,31.7589763,-83.4701253,81,13,13287,Turner,Turner County,8930,Southern Georgia,185562,289.9410095,TURNER
1113,31784,13,205,13205,781,331,87950645,86806690,781,331,87950645,86806690,23498,8996,1330797363,1326293194,100,100,100,100,3.32,3.68,6.61,6.55,31784,B5,G6350,S,86806688,1143955,31.2472497,-84.0366697,31.2472497,-84.0366697,71,13,13205,Mitchell,Mitchell County,23498,Southwest Georgia,328781,513.7210083,MITCHELL
1114,31787,13,177,13177,1140,456,152869247,151334142,1488,630,230748827,228534751,28298,10276,936883554,921475641,76.61,72.38,66.25,66.22,4.03,4.44,16.32,16.42,31787,B5,G6350,S,228534221,2214092,31.8991789,-84.2433175,31.8991789,-84.2433175,58,13,13177,Lee,Lee County,28298,Southwest Georgia,231462,361.6600037,LEE
1115,31787,13,261,13261,348,174,77879580,77200609,1488,630,230748827,228534751,32819,13909,1275967547,1250179595,23.39,27.62,33.75,33.78,1.06,1.25,6.1,6.18,31787,B5,G6350,S,228534221,2214092,31.8991789,-84.2433175,31.8991789,-84.2433175,74,13,13261,Sumter,Sumter County,32819,River Valley,315235,492.5549927,SUMTER
1116,31788,13,71,13071,10602,4012,337830598,329856162,10602,4012,337830598,329856162,45498,18311,1441688666,1409350694,100,100,100,100,23.3,21.91,23.43,23.4,31788,B5,G6350,S,333271522,4559031,31.1114406,-83.6767965,31.1114406,-83.6767965,135,13,13071,Colquitt,Colquitt County,45498,Southwest Georgia,356190,556.5479736,COLQUITT
1117,31789,13,321,13321,1236,538,166959886,165972568,1236,538,166959886,165972568,21679,9251,1488609501,1478111101,100,100,100,100,5.7,5.82,11.22,11.23,31789,B5,G6350,S,165972705,987311,31.4797339,-83.7398355,31.4797339,-83.7398355,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1118,31790,13,287,13287,2078,810,171547947,167643511,2078,810,171547947,167643511,8930,3841,751045849,739164599,100,100,100,100,23.27,21.09,22.84,22.68,31790,B5,G6350,S,167643521,3904438,31.6524758,-83.5779675,31.6524758,-83.5779675,81,13,13287,Turner,Turner County,8930,Southern Georgia,185562,289.9410095,TURNER
1119,31791,13,95,13095,43,26,2196808,2125765,12354,5109,493434904,491765734,94565,40801,866694475,851299438,0.35,0.51,0.45,0.43,0.05,0.06,0.25,0.25,31791,B5,G6350,S,491766535,1669165,31.529137,-83.8949784,31.529137,-83.8949784,116,13,13095,Dougherty,Dougherty County,94565,Southwest Georgia,214122,334.5660095,DOUGHERTY
1120,31791,13,321,13321,12311,5083,491238096,489639969,12354,5109,493434904,491765734,21679,9251,1488609501,1478111101,99.65,99.49,99.55,99.57,56.79,54.95,33,33.13,31791,B5,G6350,S,491766535,1669165,31.529137,-83.8949784,31.529137,-83.8949784,127,13,13321,Worth,Worth County,21679,Southwest Georgia,367777,574.6519775,WORTH
1121,31792,13,131,13131,614,296,162230681,160703931,23835,10947,553563798,546052391,25011,10760,1192078105,1177219063,2.58,2.7,29.31,29.43,2.45,2.75,13.61,13.65,31792,B5,G6350,S,546043357,7509912,30.7707983,-84.0437041,30.7707983,-84.0437041,155,13,13131,Grady,Grady County,25011,Southwest Georgia,294510,460.17099,GRADY
1122,31792,13,275,13275,23221,10651,391333117,385348460,23835,10947,553563798,546052391,44720,20177,1430238286,1410495980,97.42,97.3,70.69,70.57,51.93,52.79,27.36,27.32,31792,B5,G6350,S,546043357,7509912,30.7707983,-84.0437041,30.7707983,-84.0437041,89,13,13275,Thomas,Thomas County,44720,Southwest Georgia,353353,552.1140137,THOMAS
1123,31793,13,277,13277,9043,3321,268439754,257756553,9043,3321,268439754,257756553,40118,16434,696160501,670585617,100,100,100,100,22.54,20.21,38.56,38.44,31793,B5,G6350,S,259460023,8929237,31.4625115,-83.5935432,31.4625115,-83.5935432,132,13,13277,Tift,Tift County,40118,Southern Georgia,172006,268.7590027,TIFT
1124,31794,13,19,13019,594,256,30754807,30263329,27153,11539,301253083,291225225,19286,8709,1185910843,1170407787,2.19,2.22,10.21,10.39,3.08,2.94,2.59,2.59,31794,B5,G6350,S,293682325,7615399,31.4458724,-83.4526674,31.4458724,-83.4526674,49,13,13019,Berrien,Berrien County,19286,Southern Georgia,293043,457.8800049,BERRIEN
1125,31794,13,277,13277,26559,11283,270498276,260961896,27153,11539,301253083,291225225,40118,16434,696160501,670585617,97.81,97.78,89.79,89.61,66.2,68.66,38.86,38.92,31794,B5,G6350,S,293682325,7615399,31.4458724,-83.4526674,31.4458724,-83.4526674,132,13,13277,Tift,Tift County,40118,Southern Georgia,172006,268.7590027,TIFT
