zip,latitude,longitude,StateAbbrev,County,PropertyCrime,ViolentCrime
38077,36.328075,-89.474394,TN,Lake,23,4
38079,36.427748,-89.462502,TN,Lake,23,4
38080,36.207086,-89.519208,TN,Lake,23,4
38037,35.797359,-89.398895,TN,Lauderdale,264,61
38040,35.89239,-89.444872,TN,Lauderdale,264,61
38041,35.659289,-89.704618,TN,Lauderdale,264,61
38063,35.764057,-89.640503,TN,Lauderdale,264,61
37096,35.612943,-87.87101,TN,Lewis,151,30
38461,35.593001,-87.341971,TN,Lewis,151,30
38462,35.528112,-87.562951,TN,Lewis,151,30
38474,35.518403,-87.225908,TN,Lewis,151,30
38483,35.440765,-87.333659,TN,Lewis,151,30
38485,35.356672,-87.782248,TN,Lewis,151,30
37047,35.317311,-86.835787,TN,Lincoln,348,139
37144,35.305223,-86.660364,TN,Lincoln,348,139
37328,35.036942,-86.357374,TN,Lincoln,348,139
37334,35.166382,-86.581056,TN,Lincoln,348,139
37335,35.068898,-86.403992,TN,Lincoln,348,139
37345,35.016829,-86.203041,TN,Lincoln,348,139
37348,35.131615,-86.434051,TN,Lincoln,348,139
37359,35.2042,-86.412877,TN,Lincoln,348,139
38449,35.040468,-86.818212,TN,Lincoln,348,139
38453,35.12136,-86.812108,TN,Lincoln,348,139
38459,35.194281,-86.80545,TN,Lincoln,348,139
38478,35.232879,-87.005872,TN,Lincoln,348,139
38488,35.042917,-86.663495,TN,Lincoln,348,139
37737,35.761416,-84.120173,TN,Loudon,396,76
37742,35.675844,-84.179246,TN,Loudon,396,76
37771,35.840824,-84.321762,TN,Loudon,396,76
37772,35.79114,-84.218553,TN,Loudon,396,76
37774,35.72913,-84.358961,TN,Loudon,396,76
37801,35.663919,-84.094596,TN,Loudon,396,76
37846,35.679251,-84.481817,TN,Loudon,396,76
37874,35.59833,-84.456484,TN,Loudon,396,76
37885,35.476374,-84.132387,TN,Loudon,396,76
37922,35.860496,-84.100535,TN,Loudon,396,76
37303,35.445978,-84.643987,TN,McMinn,650,95
37309,35.301834,-84.741456,TN,McMinn,650,95
37322,35.501959,-84.82507,TN,McMinn,650,95
37325,35.251359,-84.591718,TN,McMinn,650,95
37329,35.394358,-84.46102,TN,McMinn,650,95
37331,35.319312,-84.529833,TN,McMinn,650,95
37354,35.506554,-84.347609,TN,McMinn,650,95
37370,35.356625,-84.700173,TN,McMinn,650,95
37826,35.558277,-84.589666,TN,McMinn,650,95
37846,35.679251,-84.481817,TN,McMinn,650,95
37874,35.59833,-84.456484,TN,McMinn,650,95
37880,35.685695,-84.677934,TN,McMinn,650,95
38044,35.199316,-88.809933,TN,McNairy,338,100
38061,35.06839,-88.770907,TN,McNairy,338,100
38310,35.261655,-88.40859,TN,McNairy,338,100
38315,35.268299,-88.615671,TN,McNairy,338,100
38332,35.419089,-88.426452,TN,McNairy,338,100
38334,35.361284,-88.571718,TN,McNairy,338,100
38339,35.052384,-88.515064,TN,McNairy,338,100
38357,35.044831,-88.415357,TN,McNairy,338,100
38359,35.369843,-88.351356,TN,McNairy,338,100
38361,35.311301,-88.299924,TN,McNairy,338,100
38367,35.053048,-88.623242,TN,McNairy,338,100
38375,35.157812,-88.591697,TN,McNairy,338,100
38376,35.099209,-88.368705,TN,McNairy,338,100
38379,35.164244,-88.433753,TN,McNairy,338,100
37022,36.514582,-86.317038,TN,Macon,162,51
37057,36.418109,-86.029944,TN,Macon,162,51
37074,36.426041,-86.1529,TN,Macon,162,51
37083,36.53542,-86.011328,TN,Macon,162,51
37145,36.380909,-85.917012,TN,Macon,162,51
37150,36.541483,-85.81041,TN,Macon,162,51
37186,36.596738,-86.221711,TN,Macon,162,51
38575,36.553225,-85.629502,TN,Macon,162,51
38588,36.446386,-85.730671,TN,Macon,162,51
38006,35.693723,-89.089657,TN,Madison,426,125
38301,35.588164,-88.853395,TN,Madison,426,125
38305,35.701654,-88.768058,TN,Madison,426,125
38313,35.610339,-88.619827,TN,Madison,426,125
38343,35.827399,-88.926409,TN,Madison,426,125
38348,35.872744,-88.650963,TN,Madison,426,125
38351,35.671066,-88.400018,TN,Madison,426,125
38355,35.784009,-88.775061,TN,Madison,426,125
38356,35.438397,-88.893792,TN,Madison,426,125
38362,35.729072,-88.782978,TN,Madison,426,125
38366,35.479,-88.741273,TN,Madison,426,125
38391,35.546571,-88.992177,TN,Madison,426,125
38392,35.456728,-89.044845,TN,Madison,426,125
37340,35.034063,-85.517519,TN,Marion,256,66
37347,35.063468,-85.613418,TN,Marion,256,66
37356,35.228878,-85.823694,TN,Marion,256,66
37365,35.38253,-85.559742,TN,Marion,256,66
37366,35.338856,-85.830003,TN,Marion,256,66
37374,35.166437,-85.64687,TN,Marion,256,66
37375,35.150468,-85.890399,TN,Marion,256,66
37377,35.204932,-85.335009,TN,Marion,256,66
37380,35.070937,-85.754605,TN,Marion,256,66
37387,35.273256,-85.746578,TN,Marion,256,66
37396,35.005799,-85.499729,TN,Marion,256,66
37397,35.225543,-85.514648,TN,Marion,256,66
37405,35.120403,-85.407828,TN,Marion,256,66
37419,35.039671,-85.404128,TN,Marion,256,66
37019,35.392281,-86.709825,TN,Marshall,99,26
37034,35.651936,-86.690174,TN,Marshall,99,26
37046,35.781852,-86.70075,TN,Marshall,99,26
37047,35.317311,-86.835787,TN,Marshall,99,26
37060,35.745464,-86.63775,TN,Marshall,99,26
37091,35.489239,-86.767472,TN,Marshall,99,26
37144,35.305223,-86.660364,TN,Marshall,99,26
37174,35.719474,-86.898128,TN,Marshall,99,26
37180,35.606468,-86.586661,TN,Marshall,99,26
38401,35.629164,-87.021526,TN,Marshall,99,26
38451,35.460534,-86.992239,TN,Marshall,99,26
38472,35.377585,-87.038554,TN,Marshall,99,26
37091,35.489239,-86.767472,TN,Maury,458,171
37174,35.719474,-86.898128,TN,Maury,458,171
38401,35.629164,-87.021526,TN,Maury,458,171
38451,35.460534,-86.992239,TN,Maury,458,171
38454,35.728171,-87.345316,TN,Maury,458,171
38461,35.593001,-87.341971,TN,Maury,458,171
38472,35.377585,-87.038554,TN,Maury,458,171
38474,35.518403,-87.225908,TN,Maury,458,171
38476,35.841197,-87.213756,TN,Maury,458,171
38482,35.768825,-87.149896,TN,Maury,458,171
38483,35.440765,-87.333659,TN,Maury,458,171
38487,35.718387,-87.23346,TN,Maury,458,171
37308,35.342635,-84.993756,TN,Meigs,295,49
37321,35.502103,-85.008024,TN,Meigs,295,49
37322,35.501959,-84.82507,TN,Meigs,295,49
37336,35.308843,-84.931512,TN,Meigs,295,49
37826,35.558277,-84.589666,TN,Meigs,295,49
37846,35.679251,-84.481817,TN,Meigs,295,49
37880,35.685695,-84.677934,TN,Meigs,295,49
37329,35.394358,-84.46102,TN,Monroe,986,174
37354,35.506554,-84.347609,TN,Monroe,986,174
37369,35.190807,-84.479592,TN,Monroe,986,174
37385,35.333158,-84.236984,TN,Monroe,986,174
37774,35.72913,-84.358961,TN,Monroe,986,174
37801,35.663919,-84.094596,TN,Monroe,986,174
37846,35.679251,-84.481817,TN,Monroe,986,174
37874,35.59833,-84.456484,TN,Monroe,986,174
37885,35.476374,-84.132387,TN,Monroe,986,174
37010,36.571781,-87.108705,TN,Montgomery,801,81
37015,36.279378,-87.075584,TN,Montgomery,801,81
37032,36.524219,-87.017162,TN,Montgomery,801,81
37035,36.381108,-87.133983,TN,Montgomery,801,81
37040,36.522633,-87.334932,TN,Montgomery,801,81
37042,36.568751,-87.416322,TN,Montgomery,801,81
37043,36.490809,-87.240984,TN,Montgomery,801,81
37050,36.374244,-87.630844,TN,Montgomery,801,81
37051,36.304284,-87.410241,TN,Montgomery,801,81
37052,36.378818,-87.401828,TN,Montgomery,801,81
37061,36.287704,-87.635048,TN,Montgomery,801,81
37079,36.464769,-87.648093,TN,Montgomery,801,81
37142,36.410966,-87.509666,TN,Montgomery,801,81
37171,36.361396,-87.295572,TN,Montgomery,801,81
37191,36.505841,-87.530104,TN,Montgomery,801,81
42223,36.628256,-87.462866,TN,Montgomery,801,81
37144,35.305223,-86.660364,TN,Moore,80,13
37160,35.455746,-86.48479,TN,Moore,80,13
37183,35.494482,-86.303181,TN,Moore,80,13
37306,35.096807,-86.191801,TN,Moore,80,13
37334,35.166382,-86.581056,TN,Moore,80,13
37352,35.27752,-86.353027,TN,Moore,80,13
37359,35.2042,-86.412877,TN,Moore,80,13
37360,35.437578,-86.254328,TN,Moore,80,13
37388,35.343671,-86.221295,TN,Moore,80,13
37398,35.181164,-86.13836,TN,Moore,80,13
37719,36.022415,-84.429381,TN,Morgan,307,54
37726,36.204182,-84.830473,TN,Morgan,307,54
37733,36.354076,-84.711232,TN,Morgan,307,54
37748,35.951329,-84.519764,TN,Morgan,307,54
37770,36.153311,-84.663293,TN,Morgan,307,54
37829,36.010201,-84.637685,TN,Morgan,307,54
37840,36.069893,-84.394953,TN,Morgan,307,54
37845,36.093372,-84.439498,TN,Morgan,307,54
37852,36.324146,-84.579513,TN,Morgan,307,54
37854,35.880918,-84.720011,TN,Morgan,307,54
37872,36.269532,-84.649496,TN,Morgan,307,54
37887,36.09158,-84.580844,TN,Morgan,307,54
38079,36.427748,-89.462502,TN,Obion,149,19
38080,36.207086,-89.519208,TN,Obion,149,19
38232,36.35901,-89.324181,TN,Obion,149,19
38233,36.203444,-89.04908,TN,Obion,149,19
38237,36.357888,-88.837836,TN,Obion,149,19
38240,36.245091,-89.318119,TN,Obion,149,19
38253,36.280302,-89.012899,TN,Obion,149,19
38254,36.374904,-89.347404,TN,Obion,149,19
38255,36.240718,-88.85913,TN,Obion,149,19
38257,36.456709,-88.876526,TN,Obion,149,19
38259,36.199703,-89.181542,TN,Obion,149,19
38260,36.360777,-89.200363,TN,Obion,149,19
38261,36.42886,-89.113506,TN,Obion,149,19
38501,36.226045,-85.533285,TN,Overton,155,8
38506,36.187036,-85.433518,TN,Overton,155,8
38541,36.538018,-85.335604,TN,Overton,155,8
38542,36.317132,-85.202215,TN,Overton,155,8
38543,36.350088,-85.150003,TN,Overton,155,8
38551,36.55805,-85.487178,TN,Overton,155,8
38553,36.201867,-85.006319,TN,Overton,155,8
38554,36.24949,-85.161655,TN,Overton,155,8
38568,36.438492,-85.473057,TN,Overton,155,8
38570,36.376292,-85.326413,TN,Overton,155,8
38573,36.493416,-85.223882,TN,Overton,155,8
38574,36.143643,-85.229288,TN,Overton,155,8
38580,36.290013,-85.299934,TN,Overton,155,8
38589,36.285583,-85.077112,TN,Overton,155,8
37033,35.744615,-87.557839,TN,Perry,74,10
37096,35.612943,-87.87101,TN,Perry,74,10
37097,35.779941,-87.823417,TN,Perry,74,10
38425,35.412153,-87.942934,TN,Perry,74,10
38543,36.350088,-85.150003,TN,Pickett,64,9
38549,36.56209,-85.149065,TN,Pickett,64,9
38556,36.406761,-84.918949,TN,Pickett,64,9
38573,36.493416,-85.223882,TN,Pickett,64,9
38577,36.565958,-84.972516,TN,Pickett,64,9
37307,35.174229,-84.621319,TN,Polk,373,32
37309,35.301834,-84.741456,TN,Polk,373,32
37310,35.267618,-84.898204,TN,Polk,373,32
37317,35.031001,-84.443056,TN,Polk,373,32
37323,35.096183,-84.816533,TN,Polk,373,32
37325,35.251359,-84.591718,TN,Polk,373,32
37326,35.040029,-84.38468,TN,Polk,373,32
37333,35.153764,-84.335427,TN,Polk,373,32
37361,35.101471,-84.686645,TN,Polk,373,32
37362,35.031284,-84.680857,TN,Polk,373,32
37369,35.190807,-84.479592,TN,Polk,373,32
37385,35.333158,-84.236984,TN,Polk,373,32
37391,35.093228,-84.35394,TN,Polk,373,32
38501,36.226045,-85.533285,TN,Putnam,664,98
38506,36.187036,-85.433518,TN,Putnam,664,98
38544,36.123588,-85.663143,TN,Putnam,664,98
38545,36.232094,-85.662826,TN,Putnam,664,98
38548,36.164152,-85.790513,TN,Putnam,664,98
38552,36.217685,-85.813769,TN,Putnam,664,98
38564,36.275933,-85.735915,TN,Putnam,664,98
38574,36.143643,-85.229288,TN,Putnam,664,98
38582,36.099444,-85.764549,TN,Putnam,664,98
38583,35.94454,-85.442214,TN,Putnam,664,98
37321,35.502103,-85.008024,TN,Rhea,306,63
37332,35.598701,-84.971947,TN,Rhea,306,63
37337,35.787056,-84.850664,TN,Rhea,306,63
37338,35.429787,-85.209519,TN,Rhea,306,63
37367,35.627262,-85.236162,TN,Rhea,306,63
37373,35.407459,-85.092816,TN,Rhea,306,63
37381,35.686974,-84.877368,TN,Rhea,306,63
37748,35.951329,-84.519764,TN,Roane,372,78
37763,35.82023,-84.492265,TN,Roane,372,78
37771,35.840824,-84.321762,TN,Roane,372,78
37774,35.72913,-84.358961,TN,Roane,372,78
37830,35.966483,-84.290549,TN,Roane,372,78
37840,36.069893,-84.394953,TN,Roane,372,78
37846,35.679251,-84.481817,TN,Roane,372,78
37854,35.880918,-84.720011,TN,Roane,372,78
37874,35.59833,-84.456484,TN,Roane,372,78
37880,35.685695,-84.677934,TN,Roane,372,78
37010,36.571781,-87.108705,TN,Robertson,271,55
37032,36.524219,-87.017162,TN,Robertson,271,55
37043,36.490809,-87.240984,TN,Robertson,271,55
37048,36.491316,-86.595904,TN,Robertson,271,55
37049,36.557021,-86.673114,TN,Robertson,271,55
37072,36.35214,-86.746651,TN,Robertson,271,55
37073,36.432642,-86.817152,TN,Robertson,271,55
37080,36.332761,-86.916886,TN,Robertson,271,55
37141,36.614963,-86.701969,TN,Robertson,271,55
37146,36.402067,-87.032017,TN,Robertson,271,55
37148,36.567651,-86.496085,TN,Robertson,271,55
37172,36.532432,-86.862188,TN,Robertson,271,55
37188,36.480206,-86.681296,TN,Robertson,271,55
37014,35.875209,-86.632986,TN,Rutherford,771,263
37020,35.634389,-86.407093,TN,Rutherford,771,263
37037,35.703083,-86.351238,TN,Rutherford,771,263
37046,35.781852,-86.70075,TN,Rutherford,771,263
37060,35.745464,-86.63775,TN,Rutherford,771,263
37085,35.954827,-86.280503,TN,Rutherford,771,263
37086,36.022237,-86.559384,TN,Rutherford,771,263
37090,36.115439,-86.297637,TN,Rutherford,771,263
37118,35.93024,-86.190225,TN,Rutherford,771,263
37122,36.178348,-86.48658,TN,Rutherford,771,263
37127,35.78121,-86.327726,TN,Rutherford,771,263
37128,35.793605,-86.481328,TN,Rutherford,771,263
37129,35.932526,-86.442648,TN,Rutherford,771,263
37130,35.881905,-86.318954,TN,Rutherford,771,263
37132,35.849273,-86.364315,TN,Rutherford,771,263
37135,35.915789,-86.676587,TN,Rutherford,771,263
37149,35.804023,-86.19283,TN,Rutherford,771,263
37153,35.763856,-86.554011,TN,Rutherford,771,263
37160,35.455746,-86.48479,TN,Rutherford,771,263
37167,35.959541,-86.53159,TN,Rutherford,771,263
37180,35.606468,-86.586661,TN,Rutherford,771,263
37732,36.327039,-84.606364,TN,Scott,151,32
37755,36.402283,-84.526928,TN,Scott,151,32
37756,36.304569,-84.419796,TN,Scott,151,32
37841,36.515755,-84.570649,TN,Scott,151,32
37847,36.434183,-84.278918,TN,Scott,151,32
37852,36.324146,-84.579513,TN,Scott,151,32
37872,36.269532,-84.649496,TN,Scott,151,32
37892,36.555696,-84.357644,TN,Scott,151,32
38504,36.395597,-84.724434,TN,Scott,151,32
37110,35.64509,-85.741252,TN,Sequatchie,126,24
37327,35.437647,-85.415209,TN,Sequatchie,126,24
37338,35.429787,-85.209519,TN,Sequatchie,126,24
37365,35.38253,-85.559742,TN,Sequatchie,126,24
37367,35.627262,-85.236162,TN,Sequatchie,126,24
37377,35.204932,-85.335009,TN,Sequatchie,126,24
37379,35.284581,-85.194872,TN,Sequatchie,126,24
37397,35.225543,-85.514648,TN,Sequatchie,126,24
37722,35.814899,-83.202524,TN,Sevier,1017,194
37725,35.996037,-83.399084,TN,Sevier,1017,194
37738,35.670226,-83.474918,TN,Sevier,1017,194
37764,35.970346,-83.616642,TN,Sevier,1017,194
37820,36.085171,-83.566057,TN,Sevier,1017,194
37862,35.778028,-83.612555,TN,Sevier,1017,194
37863,35.785961,-83.562213,TN,Sevier,1017,194
37865,35.851151,-83.734888,TN,Sevier,1017,194
37871,36.052076,-83.681001,TN,Sevier,1017,194
37876,35.865101,-83.47897,TN,Sevier,1017,194
37920,35.911567,-83.857782,TN,Sevier,1017,194
38002,35.286355,-89.700274,TN,Shelby,2675,579
38004,35.412253,-89.759562,TN,Shelby,2675,579
38011,35.462176,-89.711687,TN,Shelby,2675,579
38016,35.18086,-89.759838,TN,Shelby,2675,579
38017,35.066971,-89.648939,TN,Shelby,2675,579
38018,35.138613,-89.766424,TN,Shelby,2675,579
38028,35.183099,-89.6322,TN,Shelby,2675,579
38029,35.238741,-89.821895,TN,Shelby,2675,579
38053,35.346686,-89.951524,TN,Shelby,2675,579
38054,35.336356,-89.873398,TN,Shelby,2675,579
38103,35.15305,-90.054979,TN,Shelby,2675,579
38104,35.132549,-90.003728,TN,Shelby,2675,579
38105,35.151419,-90.035468,TN,Shelby,2675,579
38106,35.102064,-90.094687,TN,Shelby,2675,579
38107,35.170165,-90.023442,TN,Shelby,2675,579
38108,35.176666,-89.967917,TN,Shelby,2675,579
38109,35.037886,-90.154242,TN,Shelby,2675,579
38111,35.110521,-89.943501,TN,Shelby,2675,579
38112,35.147662,-89.976392,TN,Shelby,2675,579
38114,35.09648,-89.985854,TN,Shelby,2675,579
38115,35.053175,-89.862635,TN,Shelby,2675,579
38116,35.033181,-90.011396,TN,Shelby,2675,579
38117,35.11518,-89.905344,TN,Shelby,2675,579
38118,35.032631,-89.932532,TN,Shelby,2675,579
38119,35.079511,-89.845385,TN,Shelby,2675,579
38120,35.123633,-89.852645,TN,Shelby,2675,579
38122,35.158931,-89.921217,TN,Shelby,2675,579
38125,35.025911,-89.788637,TN,Shelby,2675,579
38126,35.126968,-90.043659,TN,Shelby,2675,579
38127,35.242751,-90.02679,TN,Shelby,2675,579
38128,35.224574,-89.926689,TN,Shelby,2675,579
38131,35.066359,-89.992094,TN,Shelby,2675,579
38132,35.073171,-89.99483,TN,Shelby,2675,579
38133,35.212884,-89.794301,TN,Shelby,2675,579
38134,35.17454,-89.860777,TN,Shelby,2675,579
38135,35.238915,-89.848589,TN,Shelby,2675,579
38138,35.084826,-89.799326,TN,Shelby,2675,579
38139,35.082886,-89.754836,TN,Shelby,2675,579
38141,35.016032,-89.85479,TN,Shelby,2675,579
38152,35.123648,-89.93139,TN,Shelby,2675,579
37012,36.073834,-86.001564,TN,Smith,196,26
37030,36.271671,-85.942372,TN,Smith,196,26
37057,36.418109,-86.029944,TN,Smith,196,26
37074,36.426041,-86.1529,TN,Smith,196,26
37087,36.263852,-86.269244,TN,Smith,196,26
37090,36.115439,-86.297637,TN,Smith,196,26
37145,36.380909,-85.917012,TN,Smith,196,26
37151,36.292564,-86.074958,TN,Smith,196,26
37184,36.082419,-86.144093,TN,Smith,196,26
38547,36.157253,-86.007905,TN,Smith,196,26
38548,36.164152,-85.790513,TN,Smith,196,26
38552,36.217685,-85.813769,TN,Smith,196,26
38560,36.221926,-85.855639,TN,Smith,196,26
38563,36.208803,-86.020716,TN,Smith,196,26
38567,36.132827,-85.925669,TN,Smith,196,26
38569,36.092341,-85.863129,TN,Smith,196,26
37023,36.592456,-87.782744,TN,Stewart,120,28
37028,36.627542,-87.862973,TN,Stewart,120,28
37050,36.374244,-87.630844,TN,Stewart,120,28
37058,36.444038,-87.876678,TN,Stewart,120,28
37061,36.287704,-87.635048,TN,Stewart,120,28
37079,36.464769,-87.648093,TN,Stewart,120,28
37175,36.32426,-87.892851,TN,Stewart,120,28
37178,36.323791,-87.790436,TN,Stewart,120,28
37615,36.402378,-82.457179,TN,Sullivan,1185,315
37617,36.52449,-82.365651,TN,Sullivan,1185,315
37618,36.460339,-82.208744,TN,Sullivan,1185,315
37620,36.549613,-82.09404,TN,Sullivan,1185,315
37656,36.398802,-82.629857,TN,Sullivan,1185,315
37659,36.280209,-82.491069,TN,Sullivan,1185,315
37660,36.52686,-82.571968,TN,Sullivan,1185,315
37663,36.463015,-82.488724,TN,Sullivan,1185,315
37664,36.520428,-82.498988,TN,Sullivan,1185,315
37665,36.57877,-82.570528,TN,Sullivan,1185,315
37686,36.440209,-82.348811,TN,Sullivan,1185,315
37694,36.383788,-82.278722,TN,Sullivan,1185,315
37857,36.424289,-82.9414,TN,Sullivan,1185,315
37022,36.514582,-86.317038,TN,Sumner,470,127
37031,36.366189,-86.29291,TN,Sumner,470,127
37048,36.491316,-86.595904,TN,Sumner,470,127
37049,36.557021,-86.673114,TN,Sumner,470,127
37066,36.398757,-86.45554,TN,Sumner,470,127
37072,36.35214,-86.746651,TN,Sumner,470,127
37073,36.432642,-86.817152,TN,Sumner,470,127
37075,36.339969,-86.607922,TN,Sumner,470,127
37148,36.567651,-86.496085,TN,Sumner,470,127
37186,36.596738,-86.221711,TN,Sumner,470,127
37188,36.480206,-86.681296,TN,Sumner,470,127
38004,35.412253,-89.759562,TN,Tipton,580,140
38011,35.462176,-89.711687,TN,Tipton,580,140
38015,35.556682,-89.823513,TN,Tipton,580,140
38019,35.562543,-89.629132,TN,Tipton,580,140
38023,35.457109,-89.93833,TN,Tipton,580,140
38049,35.390333,-89.53821,TN,Tipton,580,140
38053,35.346686,-89.951524,TN,Tipton,580,140
38058,35.457857,-89.816192,TN,Tipton,580,140
38069,35.477856,-89.330284,TN,Tipton,580,140
37601,36.33825,-82.318084,TN,Unicoi,218,50
37643,36.377345,-82.137118,TN,Unicoi,218,50
37650,36.094537,-82.448097,TN,Unicoi,218,50
37657,36.01758,-82.560128,TN,Unicoi,218,50
37658,36.239034,-82.099448,TN,Unicoi,218,50
37692,36.189803,-82.300829,TN,Unicoi,218,50
37705,36.22688,-84.009714,TN,Union,236,46
37721,36.11842,-83.812584,TN,Union,236,46
37754,36.139099,-84.029801,TN,Union,236,46
37779,36.215114,-83.75607,TN,Union,236,46
37807,36.259656,-83.82599,TN,Union,236,46
37825,36.412427,-83.695838,TN,Union,236,46
37848,36.235721,-83.680131,TN,Union,236,46
37866,36.339114,-83.858099,TN,Union,236,46
37870,36.462895,-83.833801,TN,Union,236,46
37888,36.310172,-83.608265,TN,Union,236,46
37938,36.123911,-83.938608,TN,Union,236,46
37110,35.64509,-85.741252,TN,"Van Buren",69,7
37367,35.627262,-85.236162,TN,"Van Buren",69,7
38559,35.808437,-85.508014,TN,"Van Buren",69,7
38581,35.74104,-85.620827,TN,"Van Buren",69,7
38583,35.94454,-85.442214,TN,"Van Buren",69,7
38585,35.660333,-85.573029,TN,"Van Buren",69,7
37110,35.64509,-85.741252,TN,Warren,327,65
37166,35.917978,-85.786903,TN,Warren,327,65
37190,35.816563,-86.021265,TN,Warren,327,65
37357,35.585288,-85.91734,TN,Warren,327,65
37394,35.539407,-85.860053,TN,Warren,327,65
38581,35.74104,-85.620827,TN,Warren,327,65
37601,36.33825,-82.318084,TN,Washington,907,184
37604,36.299571,-82.383175,TN,Washington,907,184
37614,36.301387,-82.371242,TN,Washington,907,184
37615,36.402378,-82.457179,TN,Washington,907,184
37641,36.196373,-82.667344,TN,Washington,907,184
37650,36.094537,-82.448097,TN,Washington,907,184
37656,36.398802,-82.629857,TN,Washington,907,184
37659,36.280209,-82.491069,TN,Washington,907,184
37663,36.463015,-82.488724,TN,Washington,907,184
