zcta,JobsTotal,JobsAgriculture,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport,Population,Poverty,Poverty_Under18,Poverty_18to65,Poverty_Over65,Education,Work_Experience,Working_Fulltime,Working_Fulltime_Poverty
15228,428.0,0.0,11.0,21.0,72.0,5.0,107.0,18.0,13.0,3.0,18225.0,65.0,21.0,39.0,5.0,704.0,779.0,90.0,2.0
15229,246.0,0.0,7.0,29.0,18.0,4.0,52.0,7.0,7.0,3.0,14015.0,68.0,13.0,38.0,15.0,747.0,828.0,143.0,2.0
15232,377.0,0.0,10.0,3.0,96.0,5.0,61.0,13.0,3.0,2.0,11089.0,198.0,0.0,199.0,2.0,752.0,941.0,351.0,6.0
15233,265.0,0.0,10.0,18.0,20.0,14.0,47.0,11.0,36.0,20.0,2495.0,241.0,44.0,179.0,17.0,754.0,859.0,251.0,4.0
15234,404.0,0.0,8.0,39.0,52.0,8.0,75.0,19.0,13.0,5.0,13493.0,121.0,37.0,69.0,13.0,782.0,860.0,137.0,4.0
15235,746.0,0.0,22.0,55.0,142.0,17.0,116.0,32.0,20.0,8.0,34459.0,107.0,36.0,59.0,10.0,746.0,842.0,89.0,0.0
15236,767.0,0.0,19.0,79.0,111.0,17.0,125.0,17.0,37.0,16.0,29761.0,70.0,11.0,42.0,17.0,761.0,843.0,85.0,1.0
15237,1656.0,0.0,53.0,126.0,218.0,13.0,304.0,63.0,65.0,14.0,41887.0,39.0,4.0,22.0,11.0,758.0,837.0,98.0,2.0
15238,764.0,0.0,32.0,43.0,107.0,40.0,164.0,28.0,53.0,13.0,13279.0,71.0,20.0,41.0,9.0,729.0,813.0,61.0,0.0
15239,469.0,0.0,15.0,80.0,42.0,20.0,46.0,17.0,36.0,8.0,21358.0,53.0,15.0,20.0,12.0,722.0,816.0,74.0,1.0
15241,719.0,0.0,22.0,47.0,103.0,9.0,177.0,29.0,38.0,9.0,20531.0,29.0,5.0,18.0,5.0,695.0,784.0,41.0,0.0
15243,199.0,0.0,10.0,11.0,68.0,0.0,46.0,6.0,12.0,0.0,12926.0,50.0,10.0,18.0,21.0,759.0,828.0,48.0,0.0
15301,1569.0,3.0,48.0,110.0,266.0,59.0,197.0,44.0,67.0,34.0,47441.0,134.0,36.0,80.0,14.0,750.0,849.0,106.0,4.0
15311,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1489.0,25.0,0.0,23.0,1.0,750.0,875.0,69.0,0.0
15312,48.0,0.0,3.0,13.0,4.0,2.0,4.0,2.0,1.0,2.0,3733.0,95.0,30.0,51.0,13.0,718.0,811.0,51.0,0.0
15313,9.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,366.0,2.0,0.0,0.0,2.0,754.0,835.0,47.0,0.0
15314,95.0,1.0,5.0,8.0,16.0,0.0,8.0,3.0,6.0,0.0,3849.0,184.0,60.0,105.0,20.0,696.0,808.0,86.0,4.0
15315,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,213.0,50.0,98.0,61.0,752.0,853.0,33.0,0.0
15316,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,30.0,0.0,30.0,0.0,754.0,858.0,29.0,0.0
15317,1455.0,0.0,43.0,148.0,204.0,39.0,277.0,54.0,83.0,14.0,37375.0,48.0,9.0,24.0,10.0,728.0,814.0,78.0,0.0
15320,132.0,0.0,5.0,10.0,19.0,6.0,10.0,4.0,5.0,5.0,5178.0,208.0,81.0,104.0,21.0,670.0,767.0,52.0,0.0
15321,48.0,0.0,1.0,17.0,6.0,1.0,2.0,0.0,3.0,1.0,1496.0,34.0,4.0,20.0,9.0,766.0,878.0,109.0,0.0
15322,13.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2048.0,97.0,23.0,56.0,21.0,734.0,827.0,47.0,0.0
15323,80.0,0.0,3.0,13.0,13.0,4.0,6.0,2.0,0.0,3.0,4571.0,95.0,20.0,64.0,9.0,730.0,844.0,66.0,1.0
15324,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,530.0,197.0,41.0,123.0,35.0,826.0,896.0,83.0,0.0
15325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,548.0,477.0,265.0,101.0,101.0,547.0,548.0,102.0,0.0
15327,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1524.0,342.0,93.0,188.0,65.0,769.0,856.0,63.0,0.0
15329,19.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1508.0,65.0,22.0,33.0,6.0,694.0,825.0,46.0,0.0
15330,156.0,2.0,4.0,32.0,7.0,8.0,17.0,2.0,12.0,9.0,5586.0,44.0,6.0,25.0,9.0,776.0,842.0,46.0,0.0
15331,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,728.0,240.0,78.0,159.0,0.0,703.0,822.0,48.0,0.0
15332,138.0,1.0,3.0,33.0,7.0,8.0,8.0,5.0,8.0,5.0,8125.0,80.0,17.0,45.0,17.0,797.0,877.0,62.0,0.0
15333,35.0,0.0,3.0,3.0,4.0,1.0,6.0,0.0,0.0,0.0,2616.0,155.0,22.0,109.0,28.0,667.0,838.0,43.0,0.0
15334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,96.0,21.0,52.0,22.0,629.0,757.0,28.0,0.0
15337,11.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,602.0,116.0,34.0,54.0,30.0,672.0,798.0,47.0,0.0
15338,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1663.0,157.0,53.0,81.0,21.0,753.0,835.0,64.0,0.0
15340,42.0,0.0,2.0,6.0,2.0,2.0,5.0,2.0,3.0,1.0,1381.0,28.0,0.0,13.0,15.0,705.0,801.0,84.0,0.0
15341,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,164.0,58.0,92.0,9.0,723.0,850.0,73.0,0.0
15342,108.0,1.0,2.0,14.0,10.0,6.0,16.0,4.0,14.0,4.0,5111.0,82.0,10.0,48.0,26.0,718.0,811.0,65.0,0.0
15344,14.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1362.0,90.0,22.0,53.0,13.0,797.0,866.0,71.0,0.0
15345,15.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1507.0,233.0,79.0,143.0,7.0,730.0,819.0,50.0,0.0
15346,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,249.0,36.0,182.0,34.0,853.0,928.0,76.0,0.0
15347,36.0,0.0,2.0,2.0,3.0,3.0,2.0,0.0,7.0,3.0,578.0,54.0,0.0,0.0,58.0,816.0,817.0,0.0,0.0
15348,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,470.0,186.0,239.0,40.0,680.0,794.0,72.0,0.0
15349,45.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,3.0,2.0,1821.0,74.0,21.0,47.0,6.0,782.0,875.0,79.0,2.0
15350,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,434.0,81.0,20.0,61.0,0.0,746.0,864.0,77.0,0.0
15351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,100.0,72.0,25.0,0.0,643.0,891.0,201.0,0.0
15352,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,881.0,132.0,17.0,97.0,20.0,692.0,825.0,61.0,4.0
15357,30.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1645.0,114.0,32.0,61.0,23.0,754.0,869.0,49.0,0.0
15358,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,277.0,116.0,145.0,10.0,618.0,756.0,165.0,0.0
15359,11.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,190.0,146.0,0.0,147.0,0.0,723.0,845.0,115.0,0.0
15360,25.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,2.0,0.0,1721.0,68.0,9.0,50.0,8.0,749.0,855.0,46.0,0.0
15362,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,178.0,43.0,120.0,15.0,809.0,851.0,53.0,0.0
15363,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,591.0,25.0,0.0,0.0,29.0,792.0,948.0,354.0,0.0
15364,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,759.0,61.0,28.0,30.0,0.0,736.0,845.0,59.0,0.0
15366,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,186.0,76.0,0.0,76.0,0.0,891.0,953.0,62.0,0.0
15367,128.0,1.0,5.0,31.0,6.0,0.0,31.0,3.0,10.0,2.0,9634.0,18.0,5.0,9.0,3.0,607.0,712.0,36.0,0.0
15368,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,227.0,112.0,0.0,90.0,26.0,811.0,867.0,64.0,0.0
15370,398.0,0.0,10.0,21.0,79.0,7.0,57.0,7.0,13.0,18.0,11245.0,152.0,38.0,100.0,12.0,710.0,828.0,96.0,6.0
15376,13.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1552.0,174.0,50.0,97.0,30.0,713.0,821.0,57.0,0.0
15377,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,797.0,134.0,29.0,98.0,5.0,693.0,863.0,42.0,0.0
15378,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,354.0,693.0,373.0,0.0
15379,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,249.0,88.0,128.0,35.0,752.0,907.0,84.0,0.0
15380,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,594.0,167.0,29.0,119.0,23.0,755.0,867.0,103.0,3.0
15401,997.0,0.0,30.0,67.0,206.0,23.0,114.0,33.0,33.0,17.0,31156.0,195.0,57.0,117.0,23.0,742.0,831.0,86.0,1.0
15410,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1100.0,328.0,112.0,65.0,149.0,637.0,744.0,215.0,0.0
15411,20.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,730.0,86.0,13.0,39.0,37.0,751.0,821.0,37.0,1.0
15412,9.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,426.0,149.0,7.0,125.0,17.0,758.0,815.0,73.0,0.0
15413,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,176.0,27.0,109.0,26.0,839.0,892.0,53.0,0.0
15417,124.0,0.0,4.0,16.0,24.0,2.0,7.0,5.0,4.0,4.0,8792.0,212.0,69.0,127.0,12.0,712.0,825.0,73.0,1.0
15419,51.0,0.0,3.0,3.0,8.0,1.0,8.0,2.0,2.0,0.0,3130.0,299.0,45.0,244.0,10.0,645.0,884.0,96.0,11.0
15420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,801.0,285.0,471.0,36.0,462.0,721.0,0.0,0.0
15421,16.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,955.0,981.0,0.0,0.0
15422,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,942.0,394.0,495.0,40.0,394.0,574.0,0.0,0.0
15423,27.0,0.0,0.0,4.0,1.0,5.0,5.0,0.0,1.0,1.0,2468.0,95.0,12.0,76.0,6.0,683.0,897.0,38.0,0.0
15424,35.0,0.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,2184.0,187.0,44.0,113.0,32.0,736.0,837.0,68.0,4.0
15425,460.0,0.0,12.0,33.0,82.0,21.0,47.0,11.0,17.0,20.0,19316.0,184.0,60.0,105.0,21.0,715.0,821.0,58.0,0.0
15427,13.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,1169.0,162.0,42.0,99.0,23.0,767.0,848.0,52.0,0.0
15428,15.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2081.0,109.0,26.0,64.0,20.0,755.0,848.0,32.0,0.0
15430,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,279.0,116.0,162.0,0.0,602.0,780.0,15.0,0.0
15431,56.0,0.0,2.0,4.0,8.0,3.0,4.0,0.0,8.0,1.0,3832.0,173.0,38.0,113.0,25.0,769.0,859.0,71.0,1.0
15432,11.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,454.0,192.0,46.0,101.0,40.0,753.0,818.0,114.0,4.0
15433,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,763.0,116.0,0.0,93.0,29.0,904.0,967.0,182.0,0.0
15434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.0,278.0,129.0,123.0,23.0,798.0,837.0,50.0,0.0
15435,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,684.0,260.0,96.0,161.0,0.0,663.0,827.0,0.0,0.0
15436,42.0,0.0,1.0,3.0,6.0,0.0,5.0,1.0,1.0,1.0,2539.0,165.0,37.0,117.0,9.0,743.0,854.0,76.0,6.0
15437,51.0,0.0,2.0,5.0,7.0,0.0,3.0,0.0,4.0,4.0,2588.0,139.0,12.0,103.0,27.0,766.0,891.0,132.0,6.0
15438,18.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1859.0,157.0,57.0,81.0,14.0,741.0,837.0,46.0,2.0
15440,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,174.0,81.0,0.0,51.0,33.0,911.0,1008.0,44.0,0.0
15442,28.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1770.0,168.0,63.0,79.0,26.0,691.0,806.0,61.0,0.0
15443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,177.0,147.0,0.0,0.0,156.0,869.0,865.0,0.0,0.0
15444,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,383.0,90.0,0.0,43.0,51.0,750.0,962.0,57.0,0.0
15445,64.0,0.0,2.0,12.0,7.0,3.0,10.0,2.0,2.0,3.0,2642.0,143.0,43.0,67.0,31.0,764.0,881.0,78.0,0.0
15446,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,195.0,0.0,0.0,208.0,1012.0,1008.0,79.0,0.0
15449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,63.0,0.0,68.0,0.0,716.0,769.0,68.0,0.0
15450,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,163.0,300.0,73.0,226.0,0.0,591.0,928.0,227.0,0.0
15451,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1177.0,237.0,116.0,111.0,5.0,645.0,700.0,39.0,11.0
15455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,54.0,0.0,29.0,27.0,639.0,812.0,0.0,0.0
15456,71.0,0.0,0.0,8.0,8.0,11.0,9.0,1.0,2.0,5.0,2886.0,151.0,31.0,103.0,17.0,762.0,863.0,69.0,7.0
15458,22.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2439.0,254.0,92.0,85.0,74.0,780.0,851.0,125.0,0.0
15459,41.0,0.0,2.0,4.0,5.0,3.0,5.0,0.0,3.0,2.0,1400.0,227.0,69.0,132.0,27.0,738.0,841.0,130.0,0.0
15460,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,598.0,264.0,324.0,0.0,562.0,724.0,50.0,0.0
15461,71.0,0.0,2.0,1.0,15.0,1.0,2.0,1.0,1.0,5.0,4272.0,365.0,127.0,198.0,37.0,717.0,805.0,76.0,1.0
15462,7.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,633.0,597.0,344.0,258.0,0.0,517.0,676.0,71.0,28.0
15464,15.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1782.0,212.0,76.0,124.0,7.0,659.0,761.0,40.0,4.0
15466,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,466.0,155.0,33.0,107.0,13.0,698.0,842.0,38.0,0.0
15468,18.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2521.0,207.0,67.0,137.0,0.0,730.0,846.0,73.0,0.0
15469,16.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,2155.0,222.0,78.0,137.0,2.0,769.0,847.0,70.0,2.0
15470,18.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,969.0,18.0,0.0,12.0,6.0,663.0,772.0,25.0,0.0
15472,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,218.0,0.0,0.0,0.0,0.0,853.0,847.0,223.0,0.0
15473,73.0,0.0,3.0,8.0,7.0,2.0,8.0,2.0,6.0,3.0,4107.0,118.0,44.0,67.0,6.0,729.0,820.0,68.0,7.0
15474,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1791.0,205.0,38.0,136.0,32.0,766.0,903.0,89.0,0.0
15475,14.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1278.0,191.0,89.0,89.0,8.0,666.0,781.0,83.0,0.0
15477,17.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,788.0,70.0,15.0,49.0,5.0,790.0,900.0,117.0,6.0
15478,109.0,1.0,0.0,10.0,12.0,7.0,4.0,1.0,8.0,11.0,6197.0,227.0,60.0,147.0,21.0,753.0,838.0,66.0,3.0
15479,46.0,1.0,3.0,7.0,1.0,2.0,3.0,0.0,3.0,4.0,2019.0,90.0,21.0,56.0,14.0,749.0,859.0,61.0,3.0
15480,32.0,0.0,0.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,1709.0,83.0,7.0,37.0,42.0,785.0,887.0,23.0,0.0
15482,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,485.0,89.0,0.0,59.0,32.0,812.0,909.0,32.0,0.0
15483,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,56.0,2.0,54.0,0.0,829.0,938.0,135.0,0.0
15484,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,161.0,66.0,0.0,19.0,48.0,618.0,596.0,98.0,0.0
15486,20.0,0.0,0.0,6.0,1.0,3.0,2.0,1.0,1.0,0.0,2313.0,182.0,33.0,137.0,12.0,749.0,835.0,49.0,0.0
15489,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,354.0,122.0,22.0,81.0,14.0,622.0,775.0,0.0,0.0
15490,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,641.0,540.0,0.0,546.0,0.0,918.0,966.0,154.0,97.0
15492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,40.0,0.0,0.0,43.0,837.0,1008.0,0.0,0.0
15501,674.0,1.0,18.0,55.0,101.0,44.0,86.0,23.0,27.0,30.0,14733.0,144.0,39.0,77.0,27.0,757.0,843.0,67.0,0.0
15502,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,820.0,818.0,0.0,0.0
15520,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,295.0,113.0,0.0,117.0,0.0,734.0,899.0,58.0,0.0
15521,35.0,0.0,1.0,9.0,5.0,3.0,2.0,0.0,0.0,3.0,1916.0,121.0,41.0,68.0,9.0,653.0,790.0,36.0,0.0
15522,432.0,2.0,17.0,26.0,46.0,22.0,51.0,8.0,12.0,24.0,11537.0,145.0,42.0,81.0,22.0,736.0,839.0,72.0,0.0
15530,97.0,0.0,1.0,12.0,11.0,4.0,13.0,1.0,3.0,9.0,5191.0,142.0,60.0,67.0,9.0,714.0,837.0,66.0,0.0
15531,68.0,1.0,2.0,11.0,8.0,6.0,4.0,0.0,1.0,2.0,4310.0,167.0,65.0,79.0,23.0,709.0,790.0,29.0,0.0
15532,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,233.0,253.0,91.0,157.0,0.0,578.0,842.0,63.0,0.0
15533,42.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,1398.0,136.0,49.0,78.0,5.0,739.0,815.0,73.0,0.0
15534,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,891.0,136.0,39.0,78.0,14.0,810.0,900.0,46.0,0.0
15535,23.0,2.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,4.0,1969.0,120.0,27.0,50.0,45.0,785.0,861.0,49.0,0.0
15536,11.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,484.0,112.0,12.0,87.0,12.0,758.0,847.0,43.0,0.0
15537,222.0,1.0,7.0,20.0,54.0,12.0,18.0,0.0,8.0,12.0,7972.0,178.0,45.0,110.0,26.0,742.0,830.0,77.0,1.0
15538,6.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,803.0,86.0,24.0,48.0,12.0,747.0,849.0,36.0,3.0
15539,15.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,768.0,371.0,147.0,217.0,0.0,634.0,677.0,105.0,0.0
15540,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0,194.0,82.0,80.0,28.0,775.0,852.0,33.0,0.0
15541,65.0,0.0,0.0,11.0,1.0,5.0,1.0,0.0,4.0,4.0,3648.0,95.0,14.0,64.0,16.0,717.0,824.0,62.0,1.0
15542,13.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1109.0,122.0,34.0,81.0,7.0,762.0,892.0,84.0,4.0
15545,38.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,2759.0,157.0,48.0,80.0,29.0,726.0,830.0,43.0,0.0
15546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,36.0,0.0,39.0,0.0,583.0,867.0,213.0,0.0
15547,20.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,359.0,73.0,11.0,52.0,11.0,804.0,898.0,105.0,0.0
15550,19.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1583.0,114.0,34.0,66.0,13.0,740.0,831.0,66.0,1.0
15551,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,843.0,79.0,14.0,44.0,24.0,778.0,845.0,26.0,0.0
15552,109.0,0.0,4.0,8.0,11.0,8.0,9.0,3.0,2.0,8.0,5856.0,158.0,54.0,80.0,22.0,724.0,814.0,46.0,0.0
15554,23.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,1.0,2.0,2312.0,134.0,14.0,90.0,30.0,776.0,862.0,95.0,0.0
15557,72.0,0.0,3.0,8.0,3.0,4.0,5.0,4.0,1.0,5.0,3556.0,73.0,18.0,38.0,17.0,728.0,849.0,69.0,0.0
15558,40.0,0.0,0.0,5.0,4.0,3.0,3.0,0.0,2.0,4.0,2504.0,219.0,97.0,83.0,36.0,633.0,756.0,39.0,1.0
15559,29.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,1975.0,110.0,22.0,63.0,28.0,796.0,874.0,43.0,1.0
15560,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,178.0,65.0,0.0,60.0,5.0,668.0,796.0,11.0,0.0
15561,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,177.0,29.0,17.0,11.0,0.0,784.0,884.0,78.0,0.0
15562,14.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,179.0,117.0,16.0,54.0,49.0,571.0,731.0,0.0,0.0
15563,60.0,0.0,1.0,7.0,1.0,6.0,4.0,0.0,5.0,7.0,3254.0,142.0,49.0,64.0,28.0,735.0,811.0,39.0,0.0
15564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,27.0,0.0,0.0,31.0,639.0,652.0,9.0,0.0
15601,1908.0,1.0,67.0,113.0,367.0,61.0,313.0,70.0,81.0,35.0,54593.0,131.0,32.0,79.0,16.0,760.0,853.0,85.0,3.0
15610,45.0,2.0,0.0,20.0,4.0,3.0,1.0,1.0,1.0,1.0,3836.0,141.0,28.0,72.0,40.0,756.0,846.0,63.0,1.0
15611,16.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,793.0,219.0,29.0,190.0,0.0,652.0,753.0,136.0,0.0
15612,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,364.0,311.0,16.0,270.0,29.0,883.0,924.0,46.0,0.0
15613,227.0,1.0,5.0,36.0,21.0,10.0,26.0,9.0,7.0,6.0,14296.0,80.0,18.0,46.0,16.0,752.0,862.0,64.0,1.0
15615,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,320.0,16.0,0.0,17.0,0.0,667.0,914.0,101.0,0.0
15616,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,750.0,471.0,258.0,0.0,534.0,531.0,0.0,0.0
15617,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,389.0,190.0,70.0,112.0,7.0,750.0,827.0,53.0,0.0
15618,60.0,0.0,3.0,15.0,4.0,6.0,0.0,2.0,2.0,4.0,2583.0,145.0,33.0,98.0,14.0,703.0,802.0,53.0,1.0
15620,19.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1049.0,84.0,31.0,52.0,0.0,632.0,720.0,33.0,0.0
15621,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,112.0,545.0,300.0,221.0,0.0,196.0,481.0,0.0,0.0
15622,29.0,0.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1059.0,124.0,36.0,21.0,63.0,853.0,945.0,146.0,0.0
15623,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,149.0,84.0,59.0,0.0,851.0,880.0,87.0,0.0
15624,13.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,261.0,141.0,0.0,127.0,16.0,575.0,729.0,16.0,0.0
15625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,1012.0,1008.0,0.0,0.0
15626,161.0,0.0,4.0,10.0,19.0,9.0,26.0,3.0,7.0,6.0,5223.0,64.0,10.0,44.0,9.0,779.0,859.0,76.0,0.0
15627,78.0,0.0,3.0,11.0,7.0,6.0,12.0,1.0,3.0,5.0,6663.0,163.0,50.0,93.0,16.0,742.0,850.0,61.0,4.0
