address,city,id,name,state,type,lat,lon,zip,first_appearance,final_appearance,block_fips,tract_fips
12470 Milroy Lane,Conroe,4318,B-52 Brewing,TX,Brewery,-95.551376,30.341054,77356,2015,2015,4.83E+14,48339694400
20 Monroe Ave. NW,Grand Rapids,,B.O.B.'s House of Brews,MI,BrewPub,-85.672795,42.9635754,49503,2005,2015,2.61E+14,26081002000
71800 Highway 111,Rancho Mirage,,Babe's BBQ Grill & Brewhouse,CA,BrewPub,-116.409737,33.7401083,92270,2005,2015,6.07E+13,6065045103
1635 Industrial Park Ave,Redlands,1589,Babe's Slim Pig N's Bar-B-Que and Alehouse,CA,BrewPub,-117.2098,34.0644,92374,2006,2009,6.07E+13,6071007800
15 Ellis Dr.,Dryden,4473,Bacchus Brewing,NY,Brewery,-76.3003998,42.4993744,13053,2014,2015,3.61E+14,36109002000
211 S. Main St.,Goshen,4414,Back Alley Brewery,IN,BrewPub,-85.834483,41.584777,46526,2014,2015,1.80E+14,18039000100
215 Central Ave. NW,Albuquerque,5629,Back Alley Draft House,NM,BrewPub,-106.6498775,35.0846191,87102,2015,2015,3.50E+14,35001002100
630 North Witchduck Rd.,Virginia Beach,4384,Back Bay Brewing Co.,VA,Brewery,-76.14859,36.856485,23462,2014,2015,5.18E+14,51810041003
1296A Blue Hills Ave.,Bloomfield,3565,Back East Brewing Co.,CT,Brewery,-72.705837,41.855398,6002,2013,2015,9.00E+13,9003471500
200 North 6th St.,Gadsden,2451,Back Forty Beer Co.,AL,Brewery,-86.0055162,34.0156465,35901,2011,2015,1.06E+13,1055001200
14450 Culver Dr. #E,Irvine,,Back Street Brewery-Lamppost Pizza,CA,BrewPub,-117.7858373,33.7042151,92604,2005,2015,6.06E+13,6059052526
27702 Crown Valley Pkwy,Ladera Ranch,,Back Street Brewery-Lamppost Pizza,CA,BrewPub,-117.6473978,33.5627616,92694,2005,2011,6.06E+13,6059032057
720 Main St.,Frisco,49,Backcountry Brewery,CO,BrewPub,-106.0940619,39.576458,80443,2005,2015,8.12E+13,8117000300
903 Quarry Rd.,Coralville,2996,Backpocket Brewing,IA,BrewPub,-91.559522,41.68176,52241,2013,2015,1.91E+14,19103000200
308 Perry St.,LaPorte,,Backroad Brewery,IN,Brewery,-86.727474,41.611628,46350,2005,2015,1.81E+14,18091042000
150 Ridgemont Rd.,Middletown,4004,Backroom Brewery @ Sunflower Cottage,VA,Brewery,-78.221027,38.995551,22645,2014,2015,5.12E+14,51187020200
1162-B Wind River Rd.,Carson,3851,Backwoods Brewing Co.,WA,BrewPub,-121.820481,45.728643,98610,2013,2015,5.31E+14,53059950500
9800 Montgomery NE,Albuquerque,3045,Bad Ass Brewery,NM,Brewery,-106.531613,35.129316,87111,2012,2015,3.50E+14,35001000109
2110 N. Concord Rd.,Albion,3390,Bad Bear Brewery,MI,BrewPub,-84.649147,42.264092,49224,2012,2013,2.61E+14,26075006500
"7380 Eastgate Rd., Suite 110",Henderson,5153,Bad Beat Brewing,NV,Brewery,-115.017395,36.052761,89011,2015,2015,3.20E+14,32003005105
440 S. Jefferson St.,Mason,4156,Bad Brewing Co.,MI,Brewery,-84.443177,42.578767,48854,2014,2015,2.61E+14,26065006301
4358-B Leary Way NW,Seattle,3923,Bad Jimmy's Brewing Co.,WA,Brewery,-122.365439,47.660103,98107,2014,2015,5.30E+14,53033004800
270 Upper Main St.,Edgartown,4800,Bad Martha Farmer's Brewery,MA,Brewery,-70.526112,41.393759,2539,2015,2015,2.50E+14,25007200300
4216 N Brown Ave.,Scottsdale,5953,Bad Water Brewing,AZ,Brewery,-111.924644,33.497246,85251,2015,2015,4.01E+13,4013217201
4571 Valley Industrial Blvd. S,Shakopee,3555,Badger Hill Brewing,MN,Brewery,-93.461127,44.793771,55379,2015,2015,2.71E+14,27139080301
1 Orondo Ave.,Wenatchee,5076,Badger Mountain Brewing,WA,Brewery,-120.309255,47.423872,98801,2015,2015,5.30E+14,53007961000
990 Tony Canadeo Run,Green Bay,4415,Badger State Brewing Co.,WI,Brewery,-88.05056,44.496524,54303,2014,2015,5.50E+14,55009021303
9776 Center St.,Manassas,3943,BadWolf Brewing Co.,VA,Brewery,-77.490828,38.753438,20110,2014,2015,5.17E+14,51683910401
"320 Broadway, Unit E",Denver,4749,Baere Brewing Co.,CO,Brewery,-104.9875362,39.7106946,80203,2015,2015,8.03E+13,8031002901
2235 SE 11th Ave.,Portland,4822,Baerlic Brewing Co.,OR,Brewery,-122.6547984,45.5069315,97214,2015,2015,4.11E+14,41051001102
9004 Main St.,Carrabassett Valley,51,Bag and Kettle,ME,BrewPub,-70.306895,45.06016,4947,2009,2015,2.30E+14,23007970101
Route 27 & Sugarloaf Access Rd.,Carrabassett Valley,,Bag and Kettle,ME,BrewPub,-74.4017256,40.5158243,4947,2005,2008,3.40E+14,34023001502
601 S. Coast Highway,Oceanside,3766,Bagby Beer,CA,BrewPub,-117.3742,33.18955,92054,2015,2015,6.07E+13,6073018200
3702 S.E. Hawthorne Blvd.,Portland,,Bagdad Theater & Pub,OR,BrewPub,-122.6255212,45.5118436,97214,2005,2015,4.11E+14,41051001302
2307 Main St.,Julian,3295,Bailey BBQ & Julian Brewing Co.,CA,BrewPub,-116.602933,33.078936,92036,2013,2015,6.07E+13,6073020904
"9415 Coppertop Loop, Suite 103",Bainbridge Island,3569,Bainbridge Island Brewing,WA,Brewery,-122.524932,47.648623,98110,2013,2015,5.30E+14,53035090900
2200 Main St.,Baker City,3496,Baker City Brewing Co.,OR,Brewery,-117.829739,44.779118,97814,2014,2015,4.10E+14,41001950200
1801 Birchfield Rd.,Yakima,3619,Bale Breaker Brewing,WA,Brewery,-120.435485,46.576781,98901,2014,2015,5.31E+14,53077001702
9045 Carroll Way,San Diego,4618,Ballast Point Brewing Co.,CA,BrewPub,-117.1581116,32.8881111,92121,2015,2015,6.07E+13,6073008350
5401 Linda Vista Rd. #409 ,San Diego,,Ballast Point Brewing Co.,CA,Brewery,-117.1952129,32.7667586,92110,2005,2015,6.07E+13,6073009107
"10051 Old Grove Rd., Suite B",San Diego,1475,Ballast Point Brewing Co.,CA,Brewery,-117.1112,32.8988,92131,2007,2015,6.07E+13,6073017022
2215 India St.,San Diego,4059,Ballast Point Tasting Room & Kitchen,CA,BrewPub,-117.169922,32.727597,92101,2014,2015,6.07E+13,6073005800
10 Ecoway,Towson,1617,Baltimore Washington Beer Works,MD,Brewery,-76.5757,39.4045,21286,2006,2012,2.40E+14,24005490302
302 N. Plainview,Mankato,,Bandana Brewery,MN,BrewPub,-93.971049,44.1628709,56001,2005,2007,2.70E+14,27013170500
32 Main St. (Pepperell Mills Bldg 13W),Biddeford,4271,Banded Horn Brewing Co.,ME,Brewery,-70.451975,43.492927,4005,2014,2015,2.30E+14,23031025202
308 E. Tanner Rd.,Darby,5993,Bandit Brewing Co.,MT,Brewery,-114.1745475,46.02086912,59829,2015,2015,3.01E+14,30081000700
114 N. Cayuga St.,Ithaca,2439,Bandwagon Brew Pub,NY,BrewPub,-76.4990466,42.4396647,14850,2011,2015,3.61E+14,36109000100
2320 Capp Rd.,St. Paul,4901,Bang Brewing,MN,Brewery,-93.1929895,44.9709255,55114,2015,2015,2.71E+14,27123031900
950 Orcutt Rd.,San Luis Obispo,4440,Bang the Drum Brewery,CA,Brewery,-120.645326,35.261298,93401,2014,2015,6.08E+13,6079011102
450 Fremont St.,Las Vegas,3898,Banger Brewing,NV,Brewery,-115.141247,36.169499,89101,2015,2015,3.20E+14,32003000700
216 Main St.,Hendricks,4416,Bank Brewing Co.,MN,Brewery,-96.425737,44.508345,56136,2014,2015,2.71E+14,27081201001
8 Mount Desert St.,Bar Harbor,55,Bar Harbor Brewing Co.,ME,Brewery,-68.204816,44.387343,4609,2009,2015,2.30E+14,23009965900
135 Otter Creek Dr.,Bar Harbor,63,Bar Harbor Brewing Co.,ME,Brewery,-68.20695523,44.33209166,4609,2006,2008,2.30E+14,23009965900
215 Smith St.,Sitka,2831,Baranof Island Brewing Co.,AK,Brewery,-135.307776,57.050343,99835,2013,2015,2.22E+13,2220000100
212 Smith St.,Sitka,2831,Baranof Island Brewing Co.,AK,Brewery,-135.3079453,57.0498254,99835,2011,2012,2.22E+13,2220000100
207 Mercer St.,Dripping Springs,2974,Barber Shop Bar,TX,BrewPub,-98.0901747,30.192765,78620,2012,2015,4.82E+14,48209010808
"1200 Bladensburg Rd., NE",Washington,3812,Bardo Brewpub,DC,BrewPub,-76.979946,38.905402,20002,2014,2015,1.10E+14,11001008903
9150 Baltimore National Turnpike ,Ellicott City,,Bare Bones Grill & Brewery ,MD,BrewPub,-76.8274233,39.2777076,21042,2005,2015,2.40E+14,24027602202
4817 S. E. Dixie Highway,Stuart,65,Bare Bones Grill & Brewery ,FL,BrewPub,-80.19788082,27.14655464,34997,2006,2014,1.21E+14,12085001301
12801 Sandy Ct.,Granger,3094,Bare Hands Brewery,IN,Brewery,-86.1168989,41.7598068,46530,2012,2015,1.81E+14,18141011406
110 N. Laurel St.,Port Angeles,3265,Barhop Brewing,WA,Brewery,-123.433505,48.119271,98362,2012,2015,5.30E+14,53009000900
5411 Shady Ave.,Lowville,5108,BarkEater Craft Brewery,NY,Brewery,-75.4915217,43.7868463,13367,2015,2015,3.61E+14,36049950300
1693 East Ave.,Barker,5958,Barker Brewing,NY,Brewery,-78.5505911,43.3280898,14012,2015,2015,3.61E+14,36063024102
"8037 Fairview Dr., #C",Mint Hill,5543,Barking Duck Brewing Co.,NC,Brewery,-80.6461454,35.1792915,28227,2015,2015,3.71E+14,37119005714
12356 S. Keyport Rd. NE,Poulsbo,6015,Barksalot Brewing,WA,Brewery,-122.619957,47.675388,98370,2015,2015,5.30E+14,53035091100
5473 Urbana Pike,Frederick,,Barley & Hops Grill & Microbrewery,MD,BrewPub,-77.399655,39.382016,21704,2005,2015,2.40E+14,24021751003
1425 McCulloch Blvd,Lake Havasu City,59,Barley Brothers Brewery & Grill,AZ,BrewPub,-114.34901,34.471041,86403,2005,2015,4.02E+13,4015953200
2190 Main St.,Baker City,,Barley Brown's Brew Pub,OR,BrewPub,-117.829331,44.7787719,97814,2005,2015,4.10E+14,41001950200
Sullivan Trail & Camelback Rd.,Tannersville,,Barley Creek Brewing Co.,PA,BrewPub,-75.3767318,41.0813165,18372,2005,2015,4.21E+14,42089300401
"2957 Randolph Ave., Unit B",Costa Mesa,5038,Barley Forge Brewing Co.,CA,Brewery,-117.888229,33.678783,92626,2015,2015,6.06E+13,6059063908
639 Conner Street ,Noblesville,,Barley Island Brewing Company ,IN,BrewPub,-86.0154924,40.0453333,46060,2005,2015,1.81E+14,18057110700
701 Broad Ripple Ave.,Indianapolis,2536,Barley Island Restaurant & Brewhouse,IN,BrewPub,-86.14604,39.8696,46220,2010,2015,1.81E+14,18097321200
781 Old Highway 8 ,New Brighton,,Barley John's Brew Pub ,MN,BrewPub,-93.1931575,45.0652389,55112,2005,2015,2.71E+14,27123041200
1629 SE Hawthorne Blvd.,Portland,64,Barley Mill Pub,OR,BrewHouse,-122.6489414,45.51216707,97214,2005,2015,4.11E+14,41051001202
518 W. Bay Dr.,Largo,3321,Barley Mow Brewing Co.,FL,Brewery,-82.794027,27.916758,33770,2013,2015,1.21E+14,12103025603
623 Lerch Rd.,Geneva,2182,Barley Yards Brewing Co.,NY,Brewery,-76.923055,42.820552,14456,2009,2015,3.61E+14,36099950700
2254 N. Highland,Jackson,,Barley's Brewhouse & Eatery,TN,BrewPub,-88.828222,35.665034,38305,2005,2007,4.71E+14,47113000100
285 N. Main St.,Kalispell,67,Barley's Brewhouse & Grill,MT,BrewPub,-114.3153291,48.2028531,59901,2005,2009,3.00E+14,30029000900
467 N. High St. ,Columbus,77,Barley's Brewing Company ,OH,BrewPub,-83.00313784,39.97541961,43215,2005,2015,3.90E+14,39049003000
4500 E. Sunset Rd.,Henderson,,Barley's Casino & Brewing Co.,NV,BrewPub,-115.0750646,36.0724443,89014,2005,2015,3.20E+14,32003002821
1130 Dublin Road ,Columbus,,Barley's Smokehouse & Brewpub ,OH,BrewPub,-83.0489648,39.9742977,43215,2005,2015,3.90E+14,39049008400
21 Summer St.,Natick,,Barleycorn's Craft Brew,MA,BrewonPremise,-71.3486659,42.2846028,1760,2005,2015,2.50E+14,25017382500
13840 Barnhouse Pl,Leesburg,3863,Barnhouse Brewery,VA,Brewery,-77.551388,39.23362,20176,2013,2014,5.11E+14,51107610300
43271 Spinks Ferry Rd.,Leesburg,3863,Barnhouse Brewery,VA,Brewery,-77.4967099,39.204473,20176,2015,2015,5.11E+14,51107610300
4050 N. Tonto Rd.,Skull Valley,5175,Barnstar Brewing,AZ,Brewery,-112.66687,34.607456,86338,2015,2015,4.03E+13,4025001200
882 Hot Springs Ave.,Carson,5098,Barnstormer Brewing,WA,Brewery,-121.801988,45.725962,98610,2015,2015,5.31E+14,53059950400
1605 South 93rd Street ,Seattle,,Baron Brewing,WA,Brewery,-122.3119343,47.5196011,98108,2005,2013,5.30E+14,53033026400
"32 Allen Blvd., Unit E",Farmingdale,3894,Barrage Brewing Co.,NY,Brewery,-73.424678,40.715541,11735,2013,2015,3.61E+14,36103123201
"2575 Pioneer Ave., Suite 104",Vista,4216,Barrel Harbor Brewing Co.,CA,Brewery,-117.220638,33.148039,92081,2014,2015,6.07E+13,6073020017
544 W. Liberty St.,Cincinnati,72,Barrel House Brewing Co.,OH,BrewPub,-84.5256,39.1135,45214,2007,2011,3.91E+14,39061026900
22 E. 12th St. ,Cincinnati,81,Barrel House Brewing Company ,OH,BrewPub,-84.51363505,39.10831568,45210,2005,2006,3.91E+14,39061001000
743 Portland Rd.,Saco,5728,Barreled Souls,ME,Brewery,-70.427048,43.523567,4072,2015,2015,2.30E+14,23031005200
1785 Fulton St.,San Francisco,3471,Barrelhead Brewhouse,CA,BrewPub,-122.446203,37.775833,94117,2015,2015,6.08E+13,6075016500
3055 Limestone Way,Paso Robles,3665,Barrelhouse Brewing Co.,CA,Brewery,-120.690655,35.575975,93446,2014,2015,6.08E+13,6079010300
600 12th St.,Golden,3995,Barrels and Bottles Brewery,CO,Brewery,-105.219268,39.75649,80401,2014,2015,8.06E+13,8059010000
3595 Lawson Blvd.,Oceanside,2923,Barrier Brewing Co.,NY,Brewery,-73.650071,40.621763,11572,2011,2015,3.61E+14,36059413200
420 Stockbridge Rd.,Great Barrington,,Barrington Brewery & Restaurant,MA,BrewPub,-73.3440685,42.213126,1203,2005,2015,2.50E+14,25003925100
800 E. 16th St.,Tucson,1501,Barrio Brewing Co.,AZ,BrewPub,-110.9598,32.2146,85719,2008,2015,4.02E+13,4019000800
930 SE Oak St.,Portland,3131,Base Camp Brewing Co.,OR,Brewery,-122.656318,45.519858,97214,2013,2015,4.11E+14,41051002100
183 Riverside Avenue,Red Bank,,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.0748821,40.3533527,7701,2005,2015,3.40E+14,34025803600
1171 Hooper Ave.,Tom River,84,Basil T's Brewpub & Italian Grill,NJ,BrewPub,-74.18277104,39.97518147,8753,2005,2015,3.40E+14,34029723200
1340 1/2 Mill St.,Jasper,4486,Basket Case Brewing Co.,IN,Brewery,-86.92836,38.3982811,47546,2014,2015,1.80E+14,18037953300
419 South Main Street,Royal Oak,,Bastone,MI,BrewPub,-83.1438898,42.4865613,48067,2005,2015,2.61E+14,26125184400
601 Chestnut St.,Bastrop,3570,Bastrop Brewhouse,TX,BrewPub,-97.320667,30.110512,78602,2013,2014,4.80E+14,48021950400
4 W. Main St.,Bowling Green,2863,Bat Creek Brewery,MO,Brewery,-91.1931624,39.3419495,63334,2011,2015,2.92E+14,29163460400
1444 E. Michigan Ave.,Detroit,4561,Batch Brewing Co.,MI,Brewery,-83.066467,42.331776,48216,2015,2015,2.62E+14,26163521400
21812 Clear Creek Rd. NW,Poulsbo,3134,Battenkill Brewing Co.,WA,Brewery,-122.68631,47.760226,98370,2012,2012,5.30E+14,53035090400
14801 Metro Plaza Blvd.,Edmond,2394,Battered Boar Brewing Co.,OK,Brewery,-97.495833,35.62599,73013,2010,2015,4.01E+14,40109108317
108 Bridge St.,Franklin,2592,Battle Ground Brewery,TN,BrewPub,-86.867732,35.927993,37064,2010,2011,4.72E+14,47187050800
4187 Plank Rd.,Fredericksburg,2447,Battlefield Brewing at The Pub,VA,BrewPub,-77.531125,38.289809,22407,2010,2015,5.12E+14,51177020106
1315 Tyler St. NE,Minneapolis,5159,Bauhaus Brew Labs,MN,Brewery,-93.2460261,45.0008724,55413,2015,2015,2.71E+14,27053102600
429 W. 3rd St.,Williamsport,2054,Bavarian Barbarian Brewing Co.,PA,Brewery,-77.009013,41.238066,17701,2008,2011,4.21E+14,42081000800
4401 Eastern Ave.,Baltimore,2704,Bawlmer Craft Beers,MD,Brewery,-76.55561,39.284008,21224,2011,2015,2.45E+14,24510260700
