zcta,HouseCount,HouseMedianIncome,House0to10K,House10to15K,House15to25K,JobCount
29130,2362,41667,13.8,6.6,13.1,166
29133,353,36696,16.7,4.2,20.7,20
29135,3279,43958,11.7,8.6,7.9,292
29137,736,39857,12.5,7.6,16.8,26
29138,3740,37824,10.7,10.3,12.4,292
29142,1976,27313,16.6,12.4,14.1,266
29145,318,45833,10.4,3.8,17,16
29146,635,27191,17.3,9.1,10.7,36
29147,0,-,-,-,-,2
29148,3069,31999,16,6.5,16.5,284
29150,16348,36607,11.3,7.9,14.9,4680
29152,588,26841,5.3,8.2,22.8,98
29153,5838,40152,10,7.5,13.6,314
29154,11144,51006,8.3,3.7,10.8,420
29160,3334,42339,12.3,7.6,11.3,200
29161,4048,41731,10.4,6.6,15.3,244
29162,1172,40263,10.2,6.6,16.8,86
29163,686,27102,24.5,4.1,16,34
29164,1847,39906,11.5,3.7,13.6,118
29166,352,51818,10.2,0.6,10.2,24
29168,1406,41771,9.1,8.6,13.4,18
29169,10579,41090,7.6,6.9,14,3876
29170,8165,55217,6.5,3.9,8.2,756
29172,3655,50056,7.1,6,13,364
29175,160,24737,5.6,15,30.6,8
29178,1286,37773,8.5,12.9,9.6,50
29180,5518,38875,12,5,16.9,740
29201,7705,34060,19,9.9,11.1,41470
29202,180,71458,14.4,2.2,0,124
29203,14934,30514,15.9,9.7,15.2,2580
29204,7466,38422,13.8,8.1,12.6,2280
29205,10874,47588,12.6,6.4,10.8,2728
29206,8118,74493,2.2,3.2,6.4,1996
29207,3,-,0,0,0,102
29208,0,-,-,-,-,100
29209,13585,51149,7.3,3.7,10.8,2656
29210,16511,40382,7,5.7,13.8,8832
29212,12097,65997,3.7,2.2,6.7,1680
29223,20559,51151,8.3,4.2,11.7,6234
29225,0,-,-,-,-,4
29229,16854,70887,7.1,0.9,2.6,1206
29301,13584,41867,7.6,5.6,13.1,3336
29302,6579,56489,7.3,4.3,8.9,2460
29303,8734,31261,15.2,8.8,18.3,1586
29306,6571,30485,16.7,10.7,17.5,3944
29307,8164,44702,7.9,5.1,13.6,832
29316,9538,56811,4.1,2.9,12.4,748
29320,251,-,0,30.3,20.7,6
29321,1277,35481,12.1,7.2,20.4,40
29322,3147,52614,6.2,6.3,9.6,432
29323,5150,41120,10.8,7,12.3,342
29324,125,24464,0,8,45.6,4
29325,5578,36466,10.9,10.8,14.8,526
29329,73,-,28.8,26,13.7,6
29330,3150,42148,8.8,8.7,12.3,220
29331,83,33494,0,31.3,0,8
29332,1081,30724,8.7,5.9,26.5,30
29333,182,60375,0,0,9.3,14
29334,4764,60603,5.8,4.4,10.3,840
29335,1702,36382,2.8,5,19.3,86
29338,13,-,0,0,0,6
29340,7720,33011,13,6.7,18.9,562
29341,7320,41863,13.5,8.1,12.6,1856
29346,105,36193,0,14.3,0,2
29349,11648,57359,4.6,4.2,12.7,718
29351,568,42143,4.9,3.5,27.5,24
29353,1726,44349,8.3,13,9.2,164
29355,343,28958,2,19,16.3,22
29356,3410,50693,9.3,4.7,11,416
29360,8168,37431,9.5,6.3,19.3,844
29364,259,28125,15.8,13.5,18.9,8
29365,3776,60217,7.3,3.9,6.3,290
29368,50,-,0,0,0,18
29369,5233,67841,3.5,2.3,5.7,254
29370,327,37361,12.8,9.5,17.1,20
29372,1508,36382,10.7,8.6,17.9,94
29373,145,-,24.8,15.9,6.2,4
29374,1280,45515,5.9,7.6,12.2,94
29375,28,28750,0,10.7,14.3,14
29376,2870,61327,5.9,4.9,5.3,330
29377,453,29632,7.9,3.5,35.3,8
29378,53,-,0,0,45.3,10
29379,7498,36586,11.2,9.6,15.4,652
29384,1830,38102,10.5,10.8,15.4,46
29385,2944,46211,6.1,8.1,11.9,174
29388,5623,41394,6.8,8.4,15.5,378
29401,3856,69211,13.9,6,10.3,5068
29403,8527,38414,20.2,7.6,10.8,4794
29404,371,45458,0,5.1,7.3,56
29405,9903,32391,14,9.9,15,4172
29406,12392,35419,9.8,8.9,17,5356
29407,15040,54007,5.1,4.9,11.9,9780
29409,15,103750,0,0,0,10
29410,8104,61221,6,2.5,8.2,400
29412,16502,71820,5.6,2.6,5.9,3356
29414,16550,64100,7.6,2.3,6.8,1078
29418,10404,36712,10.2,7.5,16.9,2256
29420,8524,60510,5.1,3.9,8.4,450
29423,0,-,-,-,-,28
29424,0,-,-,-,-,10
29426,543,31563,15.7,5.7,15.5,20
29429,1055,71921,3.1,8.2,5.7,110
29431,2511,50679,7.6,6,7.5,84
29432,1160,42155,9.7,3.7,12.2,68
29434,232,31520,14.2,0,17.2,12
29435,1734,36709,4.4,11.8,11.9,42
29436,1728,35735,9.6,7.2,17.8,48
29437,1176,44464,12.2,2,12.2,22
29438,1051,55453,4.8,2.9,12.5,172
29439,1027,92643,2.2,2.4,4.6,154
29440,10447,38003,12.1,7.8,16.7,2640
29445,20708,56600,5.1,4.1,9.4,1342
29446,403,47156,5.7,6.5,9.7,28
29448,790,27200,7.6,20.3,19.4,80
29449,3542,49809,4,10.7,10.5,210
29450,1202,52917,11,4.2,8.3,78
29451,1934,102143,4.3,3.6,9.2,300
29452,147,32917,29.3,2.7,3.4,14
29453,432,36163,11.8,5.6,23.8,22
29455,8956,73923,4.4,3.9,7.1,2396
29456,10685,58663,5.2,4.7,6.4,710
29458,1108,38629,21.8,8.8,7.3,78
29461,13006,56125,7.7,3.1,8.1,1112
29464,21446,81628,4.8,1.5,5.6,9824
29466,12680,97158,3.4,0.9,3.2,1434
29468,758,32384,10.7,13.7,11.9,20
29469,538,86250,0,1.5,7.2,26
29470,1939,48933,14.7,3.6,6.8,198
29471,573,38828,10.8,1.6,18.8,16
29472,2678,43843,8.4,5.9,12.4,166
29474,978,30369,6.6,16.4,8.7,36
29475,1046,30265,10.6,11.4,21,30
29477,2508,37534,12.7,10.1,16.4,524
29479,2483,36699,14.1,5.4,13.7,208
29481,674,33526,14.5,5.6,13.8,18
29482,769,120850,4.3,0.8,2.5,160
29483,28245,54814,7.3,3.4,9.2,8130
29485,19194,65634,4.8,3.1,6.3,1518
29487,1093,45583,13,8.8,10.2,64
29488,8457,33975,8.5,7.4,18.3,2316
29492,4836,103822,0.9,1.5,4.9,1240
29493,39,56250,5.1,7.7,0,8
29501,18234,48833,7.5,5.6,12.5,10068
29505,9834,53188,5.9,4.9,10.4,1808
29506,7070,33355,9.8,10.4,18.4,582
29510,3965,35985,10.6,10.1,15.5,312
29511,1982,46250,5.9,11.1,10.1,168
29512,6279,34229,14.1,11.5,12.3,482
29516,331,36220,8.5,3,21.5,16
29518,509,35764,25.3,7.7,2.4,28
29520,5690,36298,12.9,9.2,17.3,602
29525,753,30272,20.6,4.6,20.7,40
29526,15997,45523,7.6,5.4,12.1,4460
29527,9607,39995,11.1,9.1,11.8,426
29530,963,36227,16.9,5.8,11.8,44
29532,8212,30997,10.4,9.9,17.7,610
29536,5691,30596,21,8.4,14.1,686
29540,2028,33531,12.7,7,20.9,110
29541,3472,46687,9.5,6.5,10.9,168
29543,173,35313,12.1,5.2,20.8,4
29544,2006,41402,7.2,9.8,13.5,64
29545,583,32679,14.1,11.1,21.8,22
29546,990,33314,6.4,15.2,16.9,32
29547,1056,26250,18.2,11.2,17.7,48
29550,12551,42201,10.8,9.1,10.8,2300
29554,3400,36995,13.1,11,13.5,276
29555,2084,39098,17.3,9.8,9.8,162
29556,4988,28084,17.5,9.3,18.3,516
29560,4964,31731,16,8.2,15.8,516
29563,1029,31585,9.1,12.3,12.9,54
29564,297,28125,18.9,11.1,19.9,8
29565,2536,31098,17.1,9.6,13.5,152
29566,7563,47641,4.8,5.6,8.9,808
29567,219,-,2.3,2.7,32,12
29568,5610,45565,7.9,5.3,11.5,318
29569,6255,35256,10.7,8.9,22.3,558
29570,1327,26367,15.2,10.3,23.1,54
29571,5514,32404,17.4,7.4,12.1,466
29572,4541,50116,4.5,4.9,12.3,1244
29574,4399,29052,16.1,13.3,15.7,880
29575,7840,49314,3.6,4.3,12.9,2304
29576,13323,53329,4.4,5.1,9.9,1674
29577,13117,38341,9,7.6,15.3,9176
29579,15072,55279,5.1,3.2,9,1392
29580,500,35400,23.6,7,14.4,6
29581,1976,34390,16.9,6.7,12.9,84
29582,7957,52027,6,4.4,10.3,4860
29583,1956,38904,11.1,3.3,16.9,114
29584,1017,33391,25.2,8.4,8.5,34
29585,6841,69923,3.3,3.8,7.5,1170
29588,16522,46618,6.5,4.5,10,1466
29590,830,28261,18.4,9.4,16.5,34
29591,1977,33547,9.5,9.4,20.2,92
29592,364,34000,9.6,12.1,16.5,4
29593,696,37344,11.6,9.9,14.2,50
29594,36,25833,13.9,13.9,16.7,2
29596,944,41993,14.7,2.2,9.3,44
29601,5172,40801,13.6,11.4,11.8,11000
29605,14134,44438,10.5,6.3,13,5394
29607,16431,53809,7.3,5.6,11,9896
29609,11871,43559,9.7,6.2,12.1,3484
29611,11147,32073,12.4,9,17.9,1136
29613,0,-,-,-,-,16
29614,73,19464,9.6,23.3,19.2,4
29615,16414,57208,5.2,3.6,9.6,6136
29617,10458,36303,11,8.2,16.3,896
29620,4925,34292,13,9,17.9,470
29621,16134,54648,6.9,4.6,10.6,7710
29624,6273,23867,15.7,13.5,22.1,692
29625,12194,45313,7.8,6.1,12.7,860
29626,4979,44202,9.5,5.4,9.7,254
29627,6796,41142,7.4,7.3,12.1,438
29628,953,26541,16.5,7.3,23.4,28
29630,6380,31256,12.9,9.7,15.7,264
29631,5522,40660,14,9.4,12.4,1288
29634,58,-,77.6,22.4,0,36
29635,586,53229,3.1,10.8,13.1,28
29638,1110,46638,7.4,5.9,14.1,38
29639,401,47396,6.5,10.2,16.2,40
29640,11932,45815,8.4,5.9,11.7,2928
29642,12371,64114,3.7,2.7,9.3,806
29643,941,57557,1,5.4,12.3,94
29644,7275,57111,6.7,2.8,11.3,592
29645,3722,48211,4.3,5.4,14,182
29646,10567,32023,13.2,8.8,17.9,2952
29649,10306,46331,8.9,7.8,12.1,1234
29650,13397,70332,4.1,3.6,5.6,3844
29651,17362,55440,5.2,5,12.1,1782
29653,1850,45813,8.5,7.1,9.3,172
29654,3852,37227,7.1,9.9,14.1,244
29655,2884,36322,11.1,6.4,15.2,128
29657,5781,44819,7.5,5.8,12.7,334
29658,168,41111,0,6,26.2,22
29661,2103,47088,3.3,9.1,13,132
29662,6175,61244,3.7,2.6,8.9,756
29664,931,37453,9.1,11.6,11.7,34
29665,94,-,37.2,0,0,4
29666,2622,44198,4.7,6.7,11,126
29667,111,39514,5.4,8.1,15.3,14
29669,4630,44659,5.9,6,17.2,300
29670,3679,47049,3.6,10.4,12.8,942
29671,7047,44724,5.8,8.3,12.5,578
29672,5327,57494,4.6,6.1,8.4,452
29673,10405,51598,4.7,3.3,9.1,1156
29676,2601,59398,4.2,1.5,11.8,140
29678,8860,38818,8.9,11.9,11.4,2540
29680,10892,70249,2.2,0.8,6,728
29681,19272,81917,2.3,1.9,5.9,1806
29682,1440,46900,7.2,4.4,14,82
29683,80,42596,0,0,10,8
29684,1582,37500,8.2,8,17.1,86
29685,708,56618,10.5,2.3,4.7,40
29686,323,49018,2.8,12.4,0,16
29687,15779,52126,5.9,4.1,12.2,1388
29689,1674,53922,6.8,6.1,11.1,94
29690,7914,52981,6.1,5.4,12.9,1524
29691,4392,34213,10.4,7.3,16.2,314
29692,1964,36373,8.2,8.3,16.2,102
29693,5769,41676,6.6,6.1,14.3,816
29696,1977,49756,3.8,5.9,11.6,178
29697,5082,41802,9.4,3.8,14.5,356
29702,3667,31002,11.8,12.7,19,260
29704,1643,47650,6.9,6.1,15.3,62
29706,7415,33092,14.2,11.8,14.9,664
29707,10658,75586,2.6,1.7,5.3,716
29708,11359,107856,1.9,1.4,3.4,1572
29709,2608,47852,7.4,6.6,10,208
29710,13180,64894,3.9,4.4,9.4,2340
29712,759,63024,10.4,2.9,3.6,34
29714,1191,40483,9.2,11.3,18.6,50
29715,11119,75756,4.8,2.8,6.9,2460
29717,487,46771,6.4,2.1,13.1,16
29718,1543,40141,11.9,12.4,6.9,72
29720,16659,39008,10.2,7.9,13.6,6072
29726,588,39000,8.7,2.7,7.1,36
29727,623,39968,4.8,11.4,10.3,12
29728,4029,34002,7.8,12,16.8,322
29729,793,47202,14.9,1.8,7.7,132
29730,21666,45430,10,7,10.7,6918
29732,22923,56674,4.3,4.6,9,2352
29733,0,-,-,-,-,12
29741,920,41378,10.7,5.4,7,26
29742,961,43885,8.7,5.6,17.2,52
29743,457,39875,0.2,11.4,25.8,20
29745,11146,51004,6.7,6.7,8.9,894
29801,10337,39445,12.4,8.7,14.5,2952
29803,16322,64550,4.5,2,8.6,4230
29805,2405,52350,5.4,5.7,9.2,168
29809,1167,29980,10.1,8.8,19.5,82
29810,1879,20896,24.7,8.8,28.5,134
29812,4197,35967,14.2,10.8,11.6,1392
29816,502,23333,14.1,17.9,23.5,20
29817,1829,33932,16,10.1,13.7,86
29819,644,39583,2.2,19.7,15.5,28
29821,519,56250,4,4.6,6.4,10
29824,2509,42012,13.6,8.9,11,254
29826,73,31563,16.4,16.4,8.2,8
29827,1110,25948,21.8,10.6,16.6,168
29828,343,35195,10.8,26.8,7.3,24
29829,4257,54206,8.4,3.9,11.7,222
29831,1621,43887,7.4,3.9,17.3,58
29832,2121,34514,14.5,8.4,11.6,144
29834,655,27832,12.8,17.9,6.7,34
29835,3155,38785,10.8,6,10.7,152
29836,227,47992,0,0,19.4,4
29838,196,57833,3.6,0,5.6,12
29840,126,15357,24.6,23.8,15.9,2
29841,13161,46945,6.5,5.8,14,2156
29842,2856,36308,14.3,9.6,13.7,364
29843,537,35576,9.1,16.4,15.5,38
29844,80,51250,1.3,1.3,1.3,2
29845,402,42250,15.9,13.4,3.5,8
29847,1751,46922,4.9,6.7,17.5,84
29848,269,56042,4.8,8.2,13,6
29849,105,36250,1.9,21,14.3,8
29851,2967,39369,8.1,6.2,16.2,164
29853,2624,31308,15.7,12.6,13.9,152
29856,1048,39609,24.3,3.1,11.5,24
29860,5517,72095,4.5,2.9,8.2,292
29902,6000,50317,5.3,5.4,9.9,3366
29904,0,-,-,-,-,50
29905,10,-,0,0,0,36
29906,8398,46561,7.8,6,9,680
29907,4897,62232,3.5,4.6,6.4,510
29909,8999,69534,2.8,1.4,7.4,444
29910,14347,67560,3.7,2.6,7,2564
29911,573,34295,6.1,11.2,8.7,20
29912,0,-,-,-,-,4
29915,193,139135,0,0,0,30
29916,537,45089,1.7,12.3,11.5,40
29918,1651,31519,5,13.9,18.2,146
29920,4067,53463,6.7,2.7,11.7,178
29921,78,30333,10.3,21.8,11.5,2
29922,230,25208,3.9,22.6,23,14
29923,180,17885,32.2,12.8,21.1,4
29924,1706,32846,12,4.7,17.9,822
29926,10398,72202,6.6,3.7,8.8,4060
29927,2921,40189,6.4,7.9,11.9,478
29928,7796,74609,4.7,1.3,8,4164
29929,455,44583,8.4,3.1,12.5,6
29932,99,28021,1,13.1,23.2,14
29934,353,35225,4.8,3.1,7.1,10
29935,1815,45750,5.6,3.5,10.5,214
29936,5273,39401,9,6.1,14.4,680
29940,1438,37047,7.4,5.2,18,138
29941,261,22275,14.6,6.5,31,32
29943,212,30381,14.6,0,10.8,12
29944,1664,33611,6.5,9.1,17.2,114
29945,1994,32673,11.5,10.3,14.6,128
30002,2687,56750,7.9,4,11,264
30004,21669,107423,3.5,0.8,4.1,4944
30005,12823,127340,1.8,1.5,3.2,7176
30008,10618,45907,6.1,5.9,10.5,498
30009,6563,79933,3.3,3.4,7.3,1956
30011,4762,60469,3.5,3.8,8.8,362
30012,9171,40631,8,7.9,16.7,1338
30013,9376,55763,4.1,3.8,7.9,1574
30014,13150,46718,7.2,6.4,12.1,5442
30016,17695,56324,5.3,4.2,11.7,644
30017,7386,87500,2,0.4,4.6,694
30019,13568,90891,2.7,2,2.9,1496
30021,7208,32349,11.9,7.2,17.8,424
30022,23603,103228,2.2,1.5,3.6,4860
30024,22974,103533,2.8,1.6,2.1,5772
30025,3378,59522,6.3,3.2,8.9,292
30028,8067,79043,2.2,3.1,7.5,548
30030,11323,77789,8.3,4.7,8.1,5084
30032,17751,36660,9.5,7.7,16.5,1096
30033,12952,67462,7.3,3.1,5.5,1790
30034,15891,47890,8,5,11.2,2610
30035,8126,43998,9.4,4.9,9.9,778
30038,13971,50931,5.3,4.7,8.9,876
30039,14301,63935,4.5,3.5,5,996
30040,22485,90925,4.3,3,4.6,3802
30041,21693,104202,2.8,2.2,4.2,3570
30043,27447,72728,3.4,1.7,6,7552
30044,27356,57334,4.3,3.5,8.2,4332
30045,11062,73475,3.3,2.4,4.5,1696
30046,12524,45874,7.5,4.3,12.5,1642
30047,20562,67897,4.6,2.2,6.2,5584
30052,20361,65993,4.5,2.3,5.6,2112
30054,4070,59929,6.9,4.9,9.6,228
30055,1012,66848,2.8,5.9,11.1,72
30056,915,49844,5.7,4.7,8,40
30058,19664,48811,7.7,5,9.4,2104
30060,13003,41130,8.7,5.8,12.4,14820
30062,23675,94437,2.4,0.8,4.5,12702
30064,17616,83375,4,3.1,5,2248
30066,19757,91364,2.4,1.6,3.9,3364
30067,20143,55681,7.1,2.9,8.2,2980
30068,12009,108105,3.1,1.6,4.6,2122
30070,174,26000,10.9,14.4,21.3,16
30071,7413,43951,5.5,3.5,13.4,7048
30072,342,48571,2.9,1.8,14.6,14
30075,19424,109786,2.2,1.2,4.7,3658
30076,16447,72719,3,2,7.9,7584
30078,10962,72207,4.2,2.5,4.9,2166
30079,1110,44706,5.9,10.2,10.5,156
30080,24922,65159,4.3,3.8,8.1,6080
30082,11281,74180,6.2,2,8.3,1112
30083,19973,37871,10.5,6.8,15.6,2456
30084,13898,61938,4.1,4.6,7.8,6620
30087,13925,71833,4.2,2.3,6.2,1236
30088,9900,48283,6.5,5.2,13.1,274
30092,13952,63446,2.3,2.8,9.8,6600
30093,18040,37862,5.9,5.8,16.2,5484
30094,11189,65269,4.4,2.4,7.2,878
30096,25553,50771,5.5,4.4,9.6,22168
30097,15807,99904,5.2,1.8,4.7,12282
30101,19705,83534,3.3,2.3,5.3,2246
30102,14184,62051,4.3,3.1,9.8,914
30103,5681,43093,7.2,6.6,13.6,394
30104,1448,55833,5.2,6.1,9.7,48
30105,754,53846,4,2.7,10.1,72
30106,8322,47659,9.4,3.4,9,904
30107,4921,72695,4.2,3.1,5.8,1060
30108,2902,38676,10.3,5.1,15.3,210
30110,4839,43178,10.2,9,12.4,512
30113,2401,42328,5.9,5.6,18.7,272
30114,18528,66756,4.8,2.8,9.6,4560
30115,13268,82759,2,2.3,5.2,5046
30116,8428,49179,7.9,3.5,10.5,446
30117,13854,40228,10.4,6.3,13.7,10120
30118,0,-,-,-,-,4
30120,14243,54257,7.9,4.6,11.3,4608
30121,8702,53614,5.1,3.4,9.5,756
30122,9243,50905,4.6,3.8,12.1,1016
30124,1209,44306,7.4,4.6,17.9,58
30125,8867,41979,6.8,5.8,15.1,1340
30126,14851,71208,4.1,3.3,7.6,1252
30127,21659,76150,2.9,2.6,5,2840
30132,12949,65043,3.6,3.7,7.4,1110
30134,14910,51295,8.3,5.5,9,3204
30135,21511,70020,4,3.2,6.4,4056
30137,637,47411,5,9.3,12.6,36
30139,1470,46331,6,13.9,11.4,86
30141,8295,60361,6,2.4,7.9,1072
30143,8647,64679,4.4,4.5,8,1164
30144,20010,64754,5.1,2.3,7.8,17392
30145,2575,64332,3.3,4.3,7.1,90
30147,1657,45460,4.3,2.9,19.2,56
30148,221,41496,12.7,0,5.9,84
30149,45,-,0,0,33.3,12
30152,15123,82674,3.8,1.1,7.1,1580
30153,6669,38179,9.2,7.7,14.9,504
30157,16606,61444,5.7,2.6,6.3,896
30161,13499,39554,10.6,8.2,12.9,5466
30164,0,-,-,-,-,14
30165,15058,50109,6.8,6.1,11.6,3396
30168,9355,41299,8.9,6.2,9.8,734
30170,993,49489,7.9,7.2,7.4,66
30171,1207,61151,1.4,1.8,16.6,56
30173,1994,49245,7.3,1.4,15,62
30175,2072,44534,4,9.2,12.5,102
30176,2703,43723,10.2,6.5,14.7,232
30177,361,57409,1.9,2.2,7.8,32
30178,1130,44146,5.7,6.6,14.9,82
30179,6112,50680,5.6,5.1,12.2,272
30180,13118,58454,6.2,3.7,10.3,1180
30182,983,45505,7.4,7.3,12.3,38
30183,1755,63601,3.7,1.5,12.5,122
30184,2568,69773,2.8,5.6,11.8,142
30185,1467,54767,4.4,4.5,14,60
30187,2855,73779,3.2,3.5,3,242
30188,22680,75205,3.5,2.3,7.7,3028
30189,13446,84666,3.1,2.5,5.4,1880
30204,4288,39808,13.4,7.5,12.1,392
30205,1060,90536,1.4,3.6,5.8,142
30206,1098,59091,5.1,7,7,52
30213,11006,50863,6.5,2.7,10.6,766
30214,10707,70732,3.7,3,8.7,2404
30215,12483,92507,2.2,2.3,3.7,880
30216,852,36319,4.7,6,17.6,20
30217,3607,43528,9.8,6.5,13.9,228
30218,583,42230,3.3,3.1,11.3,52
30220,1855,48734,5.8,4.7,13,68
30222,1612,28125,11.5,12.1,19.5,86
30223,13140,39852,9.6,8.2,15.4,2560
30224,9293,46299,8.8,6.3,10.9,1880
30228,13037,59661,4.1,4,7.9,624
30230,3391,45079,9.2,8.5,13.4,184
30233,7792,42137,7.7,6.2,14.3,712
30234,704,41667,13.8,3,17.5,48
30236,15839,47014,8.1,4.9,12.3,4794
30238,11987,47161,7.8,5.6,14.8,228
30240,10704,45020,9.8,7.2,10.9,1476
30241,8315,42967,12.1,6.1,13.7,1724
30248,8133,65076,6.3,2.7,8.3,806
30250,38,-,0,0,0,64
30251,874,36680,19,7.6,9.5,48
30252,13867,77020,4,1.4,4.9,852
30253,18660,61306,4.4,4,8.2,2560
30256,837,46151,12.7,2.9,5.1,38
30257,1764,43915,16.2,4.4,9.4,82
30258,903,52716,9.3,6.3,8.3,42
30259,1010,57500,2.5,4.7,7,64
30260,8284,45760,8,6.2,13.4,1358
30263,21566,51290,7.8,5.3,9.6,6216
30265,12836,81532,2.5,2.9,6.4,1556
30268,3352,50396,6.5,3.3,14.3,324
30269,13252,92989,2.4,1.6,5.2,8148
30273,4874,56865,5.6,2.1,8.4,130
30274,12544,40681,8.6,6.2,16.5,950
30275,0,-,-,-,-,4
30276,5260,76885,4.2,3.1,3,808
30277,7713,83807,3.1,0.7,3.1,488
30281,24101,54913,5.7,4.1,9.3,2600
30284,27,56563,7.4,0,3.7,18
30285,203,32083,4.4,20.2,18.2,16
30286,9007,33893,16.8,6.5,13.4,856
30288,3182,51639,3.9,5.9,8.5,334
30289,23,22250,17.4,13,21.7,14
30290,3002,87500,5.8,3.5,3,708
30291,8153,36147,11.7,11.5,13.9,602
30292,1956,55645,4.4,1.1,7.2,114
30293,1226,40238,8.2,10.4,18.2,82
30294,13554,63411,3.8,2.2,8.7,584
30295,1503,45590,12.2,7.1,8.6,246
30296,9050,52598,7.5,3.4,8,248
30297,8973,33565,8,11.8,16.6,2600
30303,1279,22383,28.5,8.1,15.9,19092
30305,11816,98506,5.7,2.6,4.1,8632
30306,10684,100380,6.3,1.5,5,4446
30307,8970,87009,5.8,3.1,5.2,2976
30308,10626,59945,12,3.7,6.7,4216
30309,13480,82514,6,3.5,4.8,11754
30310,11022,28333,15.6,10.3,19.7,766
30311,13843,27540,18,13.2,16,594
30312,11331,48802,14.2,8.1,10.3,6720
30313,2103,50172,13.9,3.9,13,378
30314,7398,25920,19.3,9.6,19.8,266
30315,11769,27525,20,10.1,17,810
30316,13063,62299,7.8,3.8,8.7,1232
30317,5578,65061,8.4,6.8,9,494
30318,20763,44586,10.8,5.5,12.2,21420
30319,18519,95670,4.5,2,5.9,2176
30322,0,-,-,-,-,64
30324,13948,66748,5.8,2,6.1,2224
30326,3393,82102,6,1.6,3.9,5820
30327,9333,148480,3.3,2.2,4.1,1678
30328,15923,82991,3.6,3.2,4.7,10236
30329,11503,51589,6.8,3.4,10.3,4352
30331,23468,41303,9.7,8.8,12.1,2652
30332,0,-,-,-,-,72
30334,0,-,-,-,-,32
30336,138,-,13,13,0,3828
30337,5390,29106,16.6,9.2,17.5,1392
30338,13891,96506,4.4,1,5.8,8832
30339,11840,77346,5,2.3,3.5,20336
30340,9407,44157,4.2,5.3,13.6,4932
30341,12243,56643,6.2,4.7,8.7,14470
30342,12397,76552,1.9,4.2,8.8,3152
30344,13096,39655,9.8,7,13.4,3912
30345,9966,71914,5.7,2.8,6.1,2844
30346,3346,82367,2.3,0.4,2.3,1440
30349,25276,46998,6.6,6.3,12,5808
30350,16849,61292,6.2,3.4,7.8,5028
30354,6153,33283,13.9,9.1,16.6,9560
30360,5270,62649,2.9,2.9,7.6,874
30363,1782,60278,8.5,5,3.9,304
30401,5039,33677,14.9,6,16.6,1228
30410,564,52381,10.6,3.7,9.2,32
30411,853,33897,12.8,18.2,9,72
30412,32,78750,15.6,0,0,2
30413,685,32083,17.1,11.1,11.1,26
30415,2579,48362,2.7,5.3,6.8,180
30417,4051,39013,12.1,7.1,11.8,804
30420,423,32813,11.3,9,20.1,26
30421,1504,41970,10.9,5.9,13.2,46
30423,69,52546,4.3,11.6,14.5,4
30425,487,48194,7.2,4.3,15.2,14
30426,258,27159,20.9,7,14.7,16
30427,4174,44613,7.1,4.9,14.9,336
30428,989,30903,13.1,8.5,19.4,62
30429,67,51838,25.4,0,0,20
30434,1829,27133,16.9,7.4,19.8,260
30436,4420,32783,14.9,8.7,15.5,326
30439,4036,33115,18.3,6,17.1,420
30441,732,35160,12,10.1,12.6,36
30442,2960,26677,17.8,8.2,18.5,212
30445,1226,36176,12.6,10.9,17.8,74
30446,430,37833,19.3,8.4,10.2,38
30448,17,-,0,0,0,4
30450,872,30918,14.1,18.8,9.2,40
30451,17,-,0,0,11.8,8
30452,490,39861,14.3,6.7,8.6,54
30453,2476,27243,11.8,11.3,21.5,380
30454,309,32181,16.2,12.3,3.2,4
30455,196,34000,4.1,7.7,11.7,6
30456,769,34476,15.7,7.4,13.9,24
30457,2310,38550,12.7,9.6,13.1,170
30458,15989,32029,16.1,9.9,15.7,4276
30460,0,-,-,-,-,4
30461,5113,60407,6.1,5.3,9.7,308
30464,16,28000,0,0,6.3,10
30467,4598,36282,10.5,10.2,14.8,752
30470,156,32500,18.6,13.5,12.2,10
30471,1897,30238,11.5,8.9,17.7,72
30473,982,37377,7.1,8,15.4,50
30474,6670,40987,11.3,7.6,16.7,992
30475,0,-,-,-,-,70
30477,1061,26494,15.4,15.9,16.4,84
30501,9365,41268,7.8,6.7,15.9,6368
30504,8195,44259,6.4,3.2,13.7,754
30506,15491,72476,3.9,3.1,7.1,1090
30507,8154,47159,5.6,4.6,9.2,514
30510,2299,36934,5,9.5,17.4,140
30511,1314,44000,4.7,9.4,8.1,134
30512,8129,42327,8.3,4.8,12.2,2060
30513,4863,40957,12.1,7.3,13,906
30516,717,32431,0.6,9.6,32.6,34
30517,4292,82371,7.4,1.8,5.1,670
30518,16308,70504,4.1,4.2,6.9,5964
30519,13680,76982,3.1,1.4,4,2134
30520,1700,38692,6.5,16.5,9.5,76
30521,1966,43750,9.2,9.5,10.3,140
30522,432,32905,7.6,10,16,38
30523,5050,45896,7.9,8.4,13.7,1044
30525,3025,36310,9.2,7.8,10.7,582
30527,1581,60336,4,0.3,12.5,166
30528,9095,43891,7.7,7,10.5,890
30529,3977,44854,9.6,5.2,12.8,1640
30530,2041,45037,9.6,9.8,10,90
30531,3618,42043,11,4.8,15.8,598
30533,9565,44986,8.4,7.5,13.3,1868
30534,10303,59004,6.5,4.8,8.8,1306
30535,2760,48493,8.9,4.7,12.5,272
30536,3399,45723,9.4,6.6,13.9,244
30537,601,47109,6.8,13.1,13.8,86
30538,982,46762,6.1,8.5,6.7,140
30540,7139,47001,7,6.1,13,848
30541,556,48333,16.4,1.6,11.5,32
